time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,pmel_nh10_pco2_seawater,ooi_pmel_pco2_difference
2015-11-26 20:59:00,384.3224278312,,
2015-11-26 23:58:00,390.0465121858,,
2015-11-27 02:58:00,400.6641959317,,
2015-11-27 05:58:00,400.1077185624,,
2015-11-27 08:59:00,391.2152623571,,
2015-11-27 11:58:00,394.5844676097,,
2015-11-27 14:58:00,404.3857567782,,
2015-11-27 17:58:00,411.3281485594,,
2015-11-27 20:59:00,405.5911670368,,
2015-11-27 23:58:00,407.5661615539,,
2015-11-28 02:58:00,408.9725203553,,
2015-11-28 05:58:00,414.3065698934,,
2015-11-28 08:59:00,413.1259314088,,
2015-11-28 11:58:00,416.4204567262,,
2015-11-28 14:58:00,415.3939811388,,
2015-11-28 17:58:00,403.1512082956,,
2015-11-28 20:59:00,398.60926063,,
2015-11-28 23:58:00,404.1066699564,,
2015-11-29 02:58:00,412.6325492776,,
2015-11-29 05:58:00,407.6670881651,,
2015-11-29 08:59:00,406.1275058599,,
2015-11-29 11:58:00,415.6896297667,,
2015-11-29 14:58:00,403.0614633879,,
2015-11-29 17:58:00,404.9439578364,,
2015-11-29 20:59:00,395.5836417469,,
2015-11-29 23:58:00,397.2464086959,,
2015-11-30 02:58:00,399.337006881,,
2015-11-30 05:58:00,398.3572490885,,
2015-11-30 08:59:00,394.2070071552,,
2015-11-30 11:58:00,399.7868896839,,
2015-11-30 14:58:00,404.4282321737,,
2015-11-30 17:58:00,405.4798160485,,
2015-11-30 20:59:00,393.1707994078,,
2015-11-30 23:58:00,385.0998780053,,
2015-12-01 02:58:00,390.2225854648,,
2015-12-01 05:58:00,389.9515311018,,
2015-12-01 08:58:00,390.063557173,,
2015-12-01 11:58:00,392.5273905475,,
2015-12-01 14:58:00,395.8432813828,,
2015-12-01 17:58:00,387.8564814815,,
2015-12-01 20:58:00,382.5295974176,,
2015-12-01 23:58:00,385.4264330948,,
2015-12-02 02:58:00,381.9066500809,,
2015-12-02 05:58:00,380.0913794994,,
2015-12-02 08:58:00,376.3817234148,,
2015-12-02 11:58:00,385.8484044741,,
2015-12-02 14:58:00,384.0907592456,,
2015-12-02 17:58:00,392.5723298243,,
2015-12-02 20:58:00,388.4277729802,,
2015-12-02 23:58:00,391.8148525098,,
2015-12-03 02:58:00,393.5938810757,,
2015-12-03 05:58:00,406.50357417,,
2015-12-03 08:58:00,395.1122111193,,
2015-12-03 11:58:00,400.5771684897,,
2015-12-03 14:58:00,398.624832086,,
2015-12-03 17:58:00,412.6585965129,,
2015-12-03 20:58:00,406.481135373,,
2015-12-03 23:58:00,421.9325568166,,
2015-12-04 02:58:00,417.2893055898,,
2015-12-04 05:58:00,408.9276975903,,
2015-12-04 08:58:00,400.9669414974,,
2015-12-04 11:58:00,395.0562614798,,
2015-12-04 14:58:00,397.1097575184,,
2015-12-04 17:58:00,427.2237677166,,
2015-12-04 20:58:00,418.3177447433,,
2015-12-04 23:58:00,423.0010794473,,
2015-12-05 02:58:00,424.9437213861,,
2015-12-05 05:58:00,419.5607026345,,
2015-12-05 08:58:00,414.0267120377,,
2015-12-05 11:58:00,431.4086376347,,
2015-12-05 14:58:00,425.3700859446,,
2015-12-05 17:58:00,425.7641356197,,
2015-12-05 20:58:00,398.373128958,,
2015-12-05 23:58:00,413.3104867451,,
2015-12-06 02:58:00,415.9587479782,,
2015-12-06 05:58:00,424.8149347534,,
2015-12-06 08:58:00,443.7065274008,,
2015-12-06 11:58:00,428.0144200455,,
2015-12-06 14:58:00,419.5990658497,,
2015-12-06 17:58:00,414.8282582175,,
2015-12-06 20:58:00,409.6039799051,,
2015-12-06 23:58:00,415.5235902075,,
2015-12-07 02:58:00,415.3489459111,,
2015-12-07 05:58:00,410.8147394248,,
2015-12-07 08:58:00,404.0553807879,,
2015-12-07 11:58:00,406.5684198262,,
2015-12-07 14:58:00,403.9208233956,,
2015-12-07 17:58:00,407.6602071168,,
2015-12-07 20:58:00,400.3747155742,,
2015-12-07 23:58:00,407.2035906187,,
2015-12-08 02:58:00,405.5422423719,,
2015-12-08 05:58:00,406.5420436165,,
2015-12-08 08:58:00,402.4089357677,,
2015-12-08 11:58:00,404.8126696274,,
2015-12-08 14:58:00,399.6698844477,,
2015-12-08 17:58:00,399.7457678811,,
2015-12-08 20:58:00,396.1497107767,,
2015-12-08 23:58:00,399.8307495134,,
2015-12-09 02:58:00,396.6178790745,,
2015-12-09 05:58:00,397.4605950325,,
2015-12-09 08:58:00,396.3798613681,,
2015-12-09 11:58:00,400.8235874661,,
2015-12-09 14:58:00,400.8255887271,,
2015-12-09 17:58:00,398.1930017545,,
2015-12-09 20:58:00,392.0470810374,,
2015-12-09 23:58:00,396.5778298654,,
2015-12-10 02:58:00,397.3563546893,,
2015-12-10 05:58:00,398.8200784056,,
2015-12-10 08:58:00,395.2190901116,,
2015-12-10 11:58:00,392.5212291307,,
2015-12-10 14:58:00,395.0730734435,,
2015-12-10 17:58:00,393.472955561,,
2015-12-10 20:58:00,385.2656596965,,
2015-12-10 23:58:00,388.1931079859,,
2015-12-11 02:58:00,387.2368889985,,
2015-12-11 05:58:00,386.1049359871,,
2015-12-11 08:58:00,381.5972907586,,
2015-12-11 11:58:00,386.6041615264,,
2015-12-11 14:58:00,386.7116265044,,
2015-12-11 17:58:00,386.1014269266,,
2015-12-11 20:58:00,380.645050734,,
2015-12-11 23:58:00,386.4552423445,,
2015-12-12 02:58:00,386.8995017408,,
2015-12-12 05:58:00,386.964553006,,
2015-12-12 08:58:00,381.924596321,,
2015-12-12 11:58:00,387.269632234,,
2015-12-12 14:58:00,387.6885674535,,
2015-12-12 17:58:00,386.8983845985,,
2015-12-12 20:58:00,381.621967267,,
2015-12-12 23:58:00,386.7159100255,,
2015-12-13 02:58:00,387.0780491817,,
2015-12-13 05:58:00,386.8844648683,,
2015-12-13 08:58:00,382.2093236834,,
2015-12-13 11:58:00,386.4760328426,,
2015-12-13 14:58:00,386.7732680867,,
2015-12-13 17:58:00,385.8394159333,,
2015-12-13 20:58:00,379.8931895441,,
2015-12-13 23:58:00,385.5320201771,,
2015-12-14 02:58:00,385.6605943471,,
2015-12-14 05:58:00,386.2824485292,,
2015-12-14 08:58:00,381.8848962189,,
2015-12-14 11:58:00,388.1582092826,,
2015-12-14 14:58:00,388.3783719878,,
2015-12-14 17:58:00,387.9620377224,,
2015-12-14 20:58:00,382.4520348439,,
2015-12-14 23:58:00,381.2251966993,,
2015-12-15 02:58:00,379.313313869,,
2015-12-15 05:58:00,372.828885325,,
2015-12-15 08:58:00,368.7455519917,,
2015-12-15 11:58:00,380.9291574143,,
2015-12-15 14:58:00,380.6180092935,,
2015-12-15 17:58:00,376.2133878883,,
2015-12-15 20:58:00,369.12579802,,
2015-12-15 23:58:00,375.343558955,,
2015-12-16 02:58:00,375.5284768484,,
2015-12-16 05:58:00,374.5765859309,,
2015-12-16 08:58:00,370.0502028676,,
2015-12-16 11:58:00,374.2741864737,,
2015-12-16 14:58:00,374.0642768046,,
2015-12-16 17:58:00,373.8024341537,,
2015-12-16 20:58:00,366.5277435096,,
2015-12-16 23:58:00,375.0003304431,,
2015-12-17 02:58:00,379.2598868563,,
2015-12-17 05:58:00,380.4985768919,,
2015-12-17 08:58:00,377.8051366272,,
2015-12-17 11:58:00,388.2564105953,,
2015-12-17 14:58:00,388.5796015297,,
2015-12-17 17:58:00,389.3965221235,,
2015-12-17 20:58:00,385.4281122351,,
2015-12-17 23:58:00,392.6696222962,,
2015-12-18 02:58:00,391.4038366642,,
2015-12-18 05:58:00,389.2051823752,,
2015-12-18 08:58:00,384.0352482386,,
2015-12-18 11:58:00,390.7169329303,,
2015-12-18 14:58:00,391.1312176166,,
2015-12-18 17:58:00,392.3285899334,,
2015-12-18 20:58:00,386.3106032568,,
2015-12-18 23:58:00,391.0597273624,,
2015-12-19 02:58:00,390.9475635332,,
2015-12-19 05:58:00,392.1918517148,,
2015-12-19 08:58:00,390.2168494017,,
2015-12-19 11:58:00,395.8754703306,,
2015-12-19 14:58:00,392.1226946089,,
2015-12-19 17:58:00,391.3342971256,,
2015-12-19 20:58:00,385.9488410505,,
2015-12-19 23:58:00,391.9212543178,,
2015-12-20 02:58:00,392.3987632618,,
2015-12-20 05:58:00,392.1958014639,,
2015-12-20 08:58:00,387.493674096,,
2015-12-20 11:58:00,395.1484805494,,
2015-12-20 14:58:00,392.2797927461,,
2015-12-20 17:58:00,392.733006415,,
2015-12-20 20:58:00,387.6712928695,,
2015-12-20 23:58:00,393.0074533268,,
2015-12-21 02:58:00,395.0822693067,,
2015-12-21 05:58:00,394.4915648902,,
2015-12-21 08:58:00,389.0935996484,,
2015-12-21 11:58:00,393.7118492475,,
2015-12-21 14:58:00,393.3980539107,,
2015-12-21 17:58:00,391.2930853689,,
2015-12-21 20:58:00,385.5451277517,,
2015-12-21 23:58:00,391.0938810757,,
2015-12-22 02:58:00,390.9992598075,,
2015-12-22 05:58:00,391.2472551197,,
2015-12-22 08:58:00,386.5354161526,,
2015-12-22 11:58:00,392.2299839625,,
2015-12-22 14:58:00,392.6251542068,,
2015-12-22 17:58:00,392.2262521589,,
2015-12-22 20:58:00,386.3638354305,,
2015-12-22 23:57:00,392.0728130055,,
2015-12-23 02:57:00,393.0020046879,,
2015-12-23 05:57:00,392.2470495107,,
2015-12-23 08:58:00,386.7061320318,,
2015-12-23 11:57:00,393.0300668915,,
2015-12-23 14:57:00,392.8263906023,,
2015-12-23 17:57:00,392.9487519533,,
2015-12-23 20:58:00,386.3443574033,,
2015-12-23 23:57:00,393.2110370919,,
2015-12-24 02:57:00,392.6584080379,,
2015-12-24 05:57:00,391.1361817035,,
2015-12-24 08:58:00,386.4913130192,,
2015-12-24 11:57:00,392.4923239301,,
2015-12-24 14:57:00,392.8382748033,,
2015-12-24 17:57:00,391.8856402665,,
2015-12-24 20:58:00,385.5946713854,,
2015-12-24 23:57:00,391.2538414617,,
2015-12-25 02:57:00,391.6339851139,,
2015-12-25 05:57:00,390.7914370699,,
2015-12-25 08:58:00,383.8603537846,,
2015-12-25 11:57:00,390.8266681745,,
2015-12-25 14:57:00,391.0253241769,,
2015-12-25 17:57:00,389.9141102613,,
2015-12-25 20:58:00,384.5844821737,,
2015-12-25 23:57:00,388.746669134,,
2015-12-26 02:57:00,391.7579570688,,
2015-12-26 05:57:00,389.5065143789,,
2015-12-26 08:58:00,382.8446829509,,
2015-12-26 11:57:00,387.4473195438,,
2015-12-26 14:57:00,382.7797653316,,
2015-12-26 17:57:00,385.4043438331,,
2015-12-26 20:58:00,381.6779854429,,
2015-12-26 23:57:00,386.7605614497,,
2015-12-27 02:57:00,392.7070722647,,
2015-12-27 05:57:00,388.3241391836,,
2015-12-27 08:58:00,382.1329604957,,
2015-12-27 11:57:00,388.2408469721,,
2015-12-27 14:57:00,391.9343387614,,
2015-12-27 17:57:00,388.3103599528,,
2015-12-27 20:58:00,384.5487205245,,
2015-12-27 23:57:00,388.0930860542,,
2015-12-28 02:57:00,386.9988143214,,
2015-12-28 05:57:00,387.027585876,,
2015-12-28 08:58:00,382.3599494202,,
2015-12-28 11:57:00,389.1931936563,,
2015-12-28 14:57:00,388.8303896976,,
2015-12-28 17:57:00,388.5308687666,,
2015-12-28 20:58:00,383.0017711748,,
2015-12-28 23:57:00,388.3780635743,,
2015-12-29 02:57:00,390.3292314335,,
2015-12-29 05:57:00,388.7551607862,,
2015-12-29 08:58:00,388.0330310881,,
2015-12-29 11:57:00,392.2049167969,,
2015-12-29 14:57:00,390.5319722017,,
2015-12-29 17:57:00,389.7100604491,,
2015-12-29 20:58:00,378.5119664446,,
2015-12-29 23:57:00,387.3712270746,,
2015-12-30 02:57:00,389.0552642761,,
2015-12-30 05:57:00,381.4300072649,,
2015-12-30 08:58:00,376.241194794,,
2015-12-30 11:57:00,383.4875743619,,
2015-12-30 14:57:00,385.1815698934,,
2015-12-30 17:57:00,385.8788997176,,
2015-12-30 20:58:00,380.1879471996,,
2015-12-30 23:57:00,384.8222887025,,
2015-12-31 02:57:00,384.1044528059,,
2015-12-31 05:57:00,385.892798887,,
2015-12-31 08:58:00,380.7733777449,,
2015-12-31 11:57:00,380.592510349,,
2015-12-31 14:57:00,382.3194615785,,
2015-12-31 17:57:00,382.9016811964,,
2015-12-31 20:58:00,372.0755767333,,
2015-12-31 23:57:00,378.0852557776,,
2016-01-01 02:57:00,376.492251967,,
2016-01-01 05:57:00,365.7885071415,,
2016-01-01 08:58:00,355.6953182828,360.2,-4.504681717200015
2016-01-01 11:57:00,362.2290518683,359.4,2.8290518683000414
2016-01-01 14:57:00,367.3567076514,365.5,1.8567076513999723
2016-01-01 17:57:00,367.5281238863,366.0,1.5281238863000226
2016-01-01 20:58:00,356.8551073279,363.0,-6.144892672100013
2016-01-01 23:57:00,364.6313910135,,
2016-01-02 02:57:00,376.4058207912,376.1,0.30582079119994887
2016-01-02 05:57:00,376.0077891548,374.5,1.5077891547999798
2016-01-02 08:58:00,367.177121885,370.5,-3.3228781149999804
2016-01-02 11:57:00,370.4206109329,379.0,-8.57938906710001
2016-01-02 14:57:00,365.9402911424,363.6,2.3402911423999626
2016-01-02 17:57:00,368.4184863064,367.0,1.4184863063999842
2016-01-02 20:57:00,364.2384242125,367.7,-3.46157578750001
2016-01-02 23:57:00,370.5807666475,368.0,2.5807666475000133
2016-01-03 02:57:00,368.8600762124,363.2,5.660076212399986
2016-01-03 05:57:00,360.4492180004,364.1,-3.650781999600042
2016-01-03 08:57:00,352.3873056995,356.6,-4.212694300500004
2016-01-03 11:57:00,359.4504071058,355.9,3.5504071058000477
2016-01-03 14:57:00,362.0885695096,357.5,4.588569509600006
2016-01-03 17:57:00,369.7044576034,357.8,11.904457603399976
2016-01-03 20:57:00,352.4204121775,355.4,-2.9795878224999797
2016-01-03 23:57:00,373.6240404913,356.0,17.62404049129998
2016-01-04 02:57:00,363.6496422403,357.7,5.949642240300022
2016-01-04 05:57:00,359.5104894865,357.2,2.310489486499989
2016-01-04 08:57:00,353.7395721962,357.4,-3.660427803799962
2016-01-04 11:57:00,360.4189352195,357.2,3.218935219499997
2016-01-04 14:57:00,360.0389046522,357.4,2.63890465220004
2016-01-04 17:57:00,359.8799928722,356.0,3.8799928721999777
2016-01-04 20:57:00,350.8068543192,353.7,-2.8931456807999893
2016-01-04 23:57:00,356.607687721,352.6,4.007687720999968
2016-01-05 02:57:00,358.8614332319,354.4,4.461433231900003
2016-01-05 05:57:00,368.5350289223,359.2,9.335028922300012
2016-01-05 08:57:00,364.2005064835,365.3,-1.0994935164999902
2016-01-05 11:57:00,369.5766476136,366.5,3.0766476136000165
2016-01-05 14:57:00,371.0466663925,,
2016-01-05 17:57:00,374.3947144776,,
2016-01-05 20:57:00,383.4626888176,388.4,-4.937311182399981
2016-01-05 23:57:00,388.0036255723,387.1,0.9036255722999726
2016-01-06 02:57:00,385.4261795104,,
2016-01-06 05:57:00,380.8282890589,,
2016-01-06 08:57:00,372.5787756669,,
2016-01-06 11:57:00,379.0711681333,378.9,0.17116813330000014
2016-01-06 14:57:00,381.2756497245,379.8,1.4756497244999878
2016-01-06 17:57:00,379.0867224552,377.2,1.8867224552000152
2016-01-06 20:57:00,374.3858458755,378.0,-3.6141541244999758
2016-01-06 23:57:00,379.6269395784,377.8,1.8269395784000153
2016-01-07 02:57:00,380.1718685747,378.1,2.0718685746999768
2016-01-07 05:57:00,384.3913870384,382.1,2.2913870383999893
2016-01-07 08:57:00,376.8946382309,380.1,-3.2053617691000227
2016-01-07 11:57:00,382.478215725,377.9,4.578215725000007
2016-01-07 14:57:00,380.03756134,377.8,2.2375613400000134
2016-01-07 17:57:00,381.7817802999,379.9,1.881780299900015
2016-01-07 20:57:00,374.4948494942,378.7,-4.205150505799963
2016-01-07 23:57:00,379.8922231817,378.9,0.9922231817000124
2016-01-08 02:57:00,381.242532966,379.0,2.242532965999999
2016-01-08 05:57:00,376.5077206185,372.0,4.507720618500002
2016-01-08 08:57:00,370.0016208844,376.4,-6.398379115599994
2016-01-08 11:57:00,380.5717609727,378.1,2.4717609726999967
2016-01-08 14:57:00,382.5777339145,377.0,5.5777339145000155
2016-01-08 17:57:00,380.8793828988,378.4,2.4793828987999973
2016-01-08 20:57:00,372.8314074622,374.0,-1.1685925378000093
2016-01-08 23:57:00,378.3345429997,375.6,2.734542999699954
2016-01-09 02:57:00,379.8922094745,375.8,4.0922094745000095
2016-01-09 05:57:00,376.7151115772,375.8,0.9151115771999798
2016-01-09 08:57:00,371.9001871042,,
2016-01-09 11:57:00,378.6726087672,,
2016-01-09 14:57:00,378.5066377443,,
2016-01-09 17:57:00,377.9420628067,378.3,-0.3579371933000175
2016-01-09 20:57:00,369.5996655427,374.8,-5.200334457300016
2016-01-09 23:57:00,375.3656002412,372.8,2.565600241200002
2016-01-10 02:57:00,375.3854072429,373.4,1.9854072429000098
2016-01-10 05:57:00,376.4344587,373.7,2.7344587000000047
2016-01-10 08:57:00,373.597582038,377.4,-3.8024179619999927
2016-01-10 11:57:00,380.9840618746,377.5,3.484061874600002
2016-01-10 14:57:00,380.4776811415,375.7,4.777681141500011
2016-01-10 17:57:00,376.2160573786,373.5,2.7160573785999986
2016-01-10 20:57:00,369.9942498012,371.5,-1.5057501988000013
2016-01-10 23:57:00,374.364256929,371.8,2.5642569290000097
2016-01-11 02:57:00,373.9101591414,371.0,2.9101591414000154
2016-01-11 05:57:00,373.5487978726,369.5,4.048797872600005
2016-01-11 08:57:00,366.6582229898,369.8,-3.1417770102000304
2016-01-11 11:57:00,375.7251898457,372.2,3.5251898457000266
2016-01-11 14:57:00,379.344062697,375.0,4.344062697000027
2016-01-11 17:57:00,371.9931258053,,
2016-01-11 20:57:00,368.9445027003,,
2016-01-11 23:57:00,378.3968356773,375.3,3.096835677299964
2016-01-12 02:57:00,375.1007655509,375.3,-0.19923444910000399
2016-01-12 05:57:00,375.7836890369,,
2016-01-12 08:57:00,371.2005338981,,
2016-01-12 11:57:00,377.6328645448,376.5,1.132864544799986
2016-01-12 14:57:00,382.6821079036,,
2016-01-12 17:57:00,384.5752597527,,
2016-01-12 20:57:00,377.939605779,,
2016-01-12 23:57:00,385.5263042465,,
2016-01-13 02:57:00,386.2511993859,,
2016-01-13 05:57:00,382.9453388437,,
2016-01-13 08:57:00,376.5178228747,,
2016-01-13 11:57:00,382.2030594621,,
2016-01-13 14:57:00,383.3056446528,,
2016-01-13 17:57:00,384.1019203882,380.9,3.201920388200051
2016-01-13 20:57:00,377.7002254846,382.0,-4.2997745153999745
2016-01-13 23:57:00,376.9966759876,374.9,2.0966759876000083
2016-01-14 02:57:00,377.6317645366,374.8,2.8317645365999624
2016-01-14 05:57:00,379.3464546152,376.8,2.546454615199991
2016-01-14 08:57:00,372.2877189736,376.1,-3.812281026400001
2016-01-14 11:57:00,380.541491899,378.5,2.0414918989999933
2016-01-14 14:57:00,384.2132885106,381.8,2.4132885106000117
2016-01-14 17:57:00,381.0806158675,379.1,1.9806158674999779
2016-01-14 20:57:00,373.199337939,377.3,-4.100662061000037
2016-01-14 23:57:00,379.8180942786,,
2016-01-15 02:57:00,379.0007710338,,
2016-01-15 05:57:00,379.0655378732,,
2016-01-15 08:57:00,371.2566651589,376.1,-4.843334841100045
2016-01-15 11:57:00,376.8315205472,,
2016-01-15 14:57:00,378.8268943444,,
2016-01-15 17:57:00,379.038366642,,
2016-01-15 20:57:00,373.7693915001,,
2016-01-15 23:57:00,380.1306371138,378.1,2.030637113799969
2016-01-16 02:57:00,380.189043781,,
2016-01-16 05:57:00,378.9993283439,,
2016-01-16 08:57:00,373.7389073937,,
2016-01-16 11:57:00,384.2763590756,,
2016-01-16 14:57:00,390.0134331222,,
2016-01-16 17:57:00,385.3881521233,,
2016-01-16 20:57:00,379.7145255915,,
2016-01-16 23:57:00,385.2353949064,,
2016-01-17 02:57:00,385.4414871015,,
2016-01-17 05:57:00,384.9125030841,382.9,2.0125030841000466
2016-01-17 08:57:00,380.0323080297,384.2,-4.167691970299984
2016-01-17 11:57:00,392.9610439455,,
2016-01-17 14:57:00,394.6947391507,,
2016-01-17 17:57:00,394.037506511,,
2016-01-17 20:57:00,386.7278636195,,
2016-01-17 23:57:00,393.1558276448,,
2016-01-18 02:57:00,393.6994167558,,
2016-01-18 05:57:00,393.7155078029,,
2016-01-18 08:57:00,386.1344306001,,
2016-01-18 11:57:00,392.6552818018,,
2016-01-18 14:57:00,393.3240809277,391.7,1.6240809276999926
2016-01-18 17:57:00,392.597344119,,
2016-01-18 20:57:00,384.6630924966,,
2016-01-18 23:57:00,389.8993294209,,
2016-01-19 02:57:00,386.906748969,,
2016-01-19 05:57:00,387.1019203882,384.9,2.201920388200051
2016-01-19 08:57:00,380.1637251727,387.2,-7.0362748272999625
2016-01-19 11:57:00,387.2310839707,383.1,4.13108397069999
2016-01-19 14:57:00,384.2248488774,380.5,3.7248488774000066
2016-01-19 17:57:00,385.6306850892,,
2016-01-19 20:57:00,380.4375154207,,
2016-01-19 23:57:00,385.6292869479,,
2016-01-20 02:57:00,386.2375092524,,
2016-01-20 05:57:00,387.7112941031,,
2016-01-20 08:57:00,383.0487640328,,
2016-01-20 11:57:00,389.1591290402,387.5,1.659129040200014
2016-01-20 14:57:00,387.993726869,385.3,2.6937268689999883
2016-01-20 17:57:00,387.6326733284,385.5,2.132673328400017
2016-01-20 20:57:00,381.69913233,,
2016-01-20 23:57:00,386.5980677893,,
2016-01-21 02:57:00,390.686906304,386.4,4.286906304000013
2016-01-21 05:57:00,390.1805606958,,
2016-01-21 08:57:00,384.5801121254,,
2016-01-21 11:57:00,391.5946829509,,
2016-01-21 14:57:00,389.9796601283,,
2016-01-21 17:57:00,391.25661547,,
2016-01-21 20:57:00,384.8542163555,389.4,-4.545783644499977
2016-01-21 23:57:00,389.2135763632,,
2016-01-22 02:57:00,394.0225347479,,
2016-01-22 05:57:00,392.3979356855,,
2016-01-22 08:57:00,383.4667770102,,
2016-01-22 11:57:00,390.1915864792,,
2016-01-22 14:57:00,391.6179270499,390.4,1.2179270499000268
2016-01-22 17:57:00,391.5557303232,389.6,1.9557303231999867
2016-01-22 20:57:00,385.2004276667,389.1,-3.8995723333
2016-01-22 23:57:00,392.1078984703,388.2,3.9078984702999833
2016-01-23 02:57:00,392.0768566494,389.0,3.0768566493999856
2016-01-23 05:57:00,391.5124599062,388.1,3.412459906199956
2016-01-23 08:57:00,384.3941970283,386.4,-2.00580297169995
2016-01-23 11:57:00,391.6257401925,386.1,5.525740192499995
2016-01-23 14:57:00,390.874475697,386.9,3.9744756970000026
2016-01-23 17:57:00,389.8688934123,387.3,2.5688934122999854
2016-01-23 20:57:00,382.70012268,385.6,-2.89987732000003
2016-01-23 23:57:00,388.352054034,386.0,2.352054033999991
2016-01-24 02:57:00,388.9767456205,387.3,1.6767456205000144
2016-01-24 05:57:00,388.9956822107,386.2,2.795682210700022
2016-01-24 08:57:00,381.9311209803,385.7,-3.768879019699966
2016-01-24 11:56:00,387.4325431094,384.5,2.932543109400001
2016-01-24 14:56:00,387.5481776188,384.1,3.4481776188000026
2016-01-24 17:56:00,387.9558900129,385.2,2.755890012900011
2016-01-24 20:57:00,382.4519114785,,
2016-01-24 23:56:00,388.3829810566,383.7,4.682981056599999
2016-01-25 02:56:00,385.8602818214,,
2016-01-25 05:56:00,389.8211784138,,
2016-01-25 08:57:00,382.1248629273,,
2016-01-25 11:56:00,388.7648004222,386.7,2.064800422199994
2016-01-25 14:56:00,388.8856334128,386.0,2.8856334128000185
2016-01-25 17:56:00,388.2293637086,385.3,2.929363708599965
2016-01-25 20:57:00,381.2743715218,385.1,-3.8256284782000307
2016-01-25 23:56:00,388.2836410615,385.6,2.6836410614999977
2016-01-26 02:56:00,387.7399628533,385.5,2.239962853300028
2016-01-26 05:56:00,388.1328028621,385.3,2.8328028620999817
2016-01-26 08:57:00,381.2730967459,386.6,-5.326903254100046
2016-01-26 11:56:00,387.8598431889,386.2,1.6598431889000267
2016-01-26 14:56:00,387.5721310689,,
2016-01-26 17:56:00,389.5149100803,,
2016-01-26 20:57:00,382.3888820353,388.2,-5.811117964699974
2016-01-26 23:56:00,389.0784295584,386.5,2.578429558399989
2016-01-27 02:56:00,388.4133186666,384.6,3.8133186665999688
2016-01-27 05:56:00,388.3163945774,384.9,3.4163945774000126
2016-01-27 08:57:00,380.695969378,385.0,-4.3040306220000275
2016-01-27 11:56:00,387.3366436385,385.6,1.7366436384999702
2016-01-27 14:56:00,389.965975135,387.3,2.6659751349999965
2016-01-27 17:56:00,390.3436686131,389.7,0.6436686131000329
2016-01-27 20:57:00,383.6996703402,,
2016-01-27 23:56:00,391.1450537325,,
2016-01-28 02:56:00,391.8944917345,,
2016-01-28 05:56:00,392.7477691422,,
2016-01-28 08:57:00,382.3778716726,,
2016-01-28 11:56:00,392.9301409107,,
2016-01-28 14:56:00,399.7059756833,,
2016-01-28 17:56:00,395.0508094142,,
2016-01-28 20:57:00,384.4688125394,392.0,-7.531187460599995
2016-01-28 23:56:00,392.0590748965,391.1,0.9590748964999989
2016-01-29 02:56:00,393.6971550566,391.6,2.097155056600002
2016-01-29 05:56:00,393.6010054281,392.2,1.4010054281000066
2016-01-29 08:57:00,386.8547548553,392.4,-5.545245144700004
2016-01-29 11:56:00,391.7642075829,390.9,0.8642075829000078
2016-01-29 14:56:00,393.5535782822,,
2016-01-29 17:56:00,395.1892391096,,
2016-01-29 20:57:00,387.2830178704,,
2016-01-29 23:56:00,394.0843785125,388.0,6.084378512499995
2016-01-30 02:56:00,391.4832462922,390.0,1.4832462922000218
2016-01-30 05:56:00,393.9946061902,391.9,2.094606190200011
2016-01-30 08:57:00,387.2749712147,391.4,-4.125028785300003
2016-01-30 11:56:00,393.3391315075,390.9,2.439131507500008
2016-01-30 14:56:00,392.8750822436,390.5,2.3750822435999908
2016-01-30 17:56:00,391.9866970968,390.1,1.8866970967999919
2016-01-30 20:57:00,382.7595361461,387.8,-5.0404638539000075
2016-01-30 23:56:00,387.8309208542,386.0,1.8309208541999737
2016-01-31 02:56:00,389.4521582093,387.2,2.2521582093000347
2016-01-31 05:56:00,389.1239959426,385.1,4.023995942599981
2016-01-31 08:57:00,384.5749259808,389.0,-4.425074019199997
2016-01-31 11:56:00,391.0219967377,388.1,2.921996737699999
2016-01-31 14:56:00,390.3357389588,384.2,6.135738958800005
2016-01-31 17:56:00,387.9632473888,383.4,4.56324738880005
2016-01-31 20:57:00,380.2430992475,383.7,-3.456900752499962
2016-01-31 23:56:00,385.8667208104,382.3,3.5667208103999997
2016-02-01 02:56:00,386.6069098336,381.3,5.3069098336000025
2016-02-01 05:56:00,383.443142254,384.7,-1.2568577459999801
2016-02-01 08:57:00,383.9055869109,383.7,0.20558691090002412
2016-02-01 11:56:00,375.4944005812,370.6,4.894400581199989
2016-02-01 14:56:00,377.3446041341,374.3,3.044604134099984
2016-02-01 17:56:00,377.0077377526,372.3,4.707737752599996
2016-02-01 20:57:00,377.5705547331,380.3,-2.7294452669000293
2016-02-01 23:56:00,383.1126840201,378.5,4.612684020100005
2016-02-02 02:56:00,382.769950928,382.2,0.5699509280000257
2016-02-02 05:56:00,387.1933273021,386.0,1.1933273020999877
2016-02-02 08:57:00,378.3219117526,,
2016-02-02 11:56:00,384.2207247032,,
2016-02-02 14:56:00,384.8383639005,,
2016-02-02 17:56:00,384.3109253776,383.1,1.2109253775999491
2016-02-02 20:57:00,378.0389217863,,
2016-02-02 23:56:00,384.5333086603,,
2016-02-03 02:56:00,383.5359027606,381.9,1.635902760600004
2016-02-03 05:56:00,384.0287852619,,
2016-02-03 08:57:00,377.9233900814,,
2016-02-03 11:56:00,388.7564321353,385.5,3.256432135299974
2016-02-03 14:56:00,389.0822298983,,
