time,surface_partial_pressure_of_carbon_dioxide_in_sea_water,surface_partial_pressure_of_carbon_dioxide_in_air
2015-10-15 11:58:00,336.7091900376,406.3779524979
2015-10-15 12:58:00,336.7370055103,405.2784039609
2015-10-15 13:58:00,338.7301690106,407.8108833149
2015-10-15 14:58:00,341.8237999287,408.5700549602
2015-10-15 15:58:00,345.8460982263,409.8088592426
2015-10-15 16:58:00,348.0334046111,408.3725259013
2015-10-15 17:58:00,347.6660909614,407.9676240486
2015-10-15 18:58:00,348.0585540203,405.120335239
2015-10-15 19:59:00,341.5199440743,403.6733651988
2015-10-15 20:58:00,345.9486936974,402.1241264737
2015-10-15 21:58:00,344.6193457521,403.04307738
2015-10-15 22:58:00,343.0970851495,401.5883109081
2015-10-15 23:58:00,341.1089693505,402.9615333153
2015-10-16 00:58:00,338.4191956575,401.9397934176
2015-10-16 01:58:00,338.3458103737,404.2972806137
2015-10-16 02:58:00,338.8470166132,402.7957567546
2015-10-16 03:58:00,340.4470968007,398.6466377134
2015-10-16 04:58:00,339.7050538696,399.0911052625
2015-10-16 05:58:00,334.8364174685,402.4652512513
2015-10-16 06:58:00,336.1651931354,406.9184794533
2015-10-16 07:59:00,332.2924411273,407.0265084764
2015-10-16 08:58:00,336.8727862763,407.4458630785
2015-10-16 09:58:00,339.3584758889,405.6774074134
2015-10-16 10:58:00,341.8000383803,405.956102376
2015-10-16 11:58:00,342.3071832936,406.4689352911
2015-10-16 12:58:00,342.6789518052,406.8517908439
2015-10-16 13:58:00,344.8882823423,406.7854703888
2015-10-16 14:58:00,338.7189530389,407.2775561066
2015-10-16 15:58:00,340.6485490857,408.3018816913
2015-10-16 16:58:00,339.8736018587,408.544932411
2015-10-16 17:58:00,335.2467959262,408.8369348731
2015-10-16 18:58:00,340.1308118815,407.7930176247
2015-10-16 19:59:00,333.5010314719,405.4218591376
2015-10-16 20:58:00,335.5516421307,404.4839585996
2015-10-16 21:58:00,334.5634201003,404.6231233248
2015-10-16 22:58:00,334.8752638649,404.9586741377
2015-10-16 23:58:00,331.8079440469,404.6724480558
2015-10-17 00:58:00,334.7026345368,404.6221181107
2015-10-17 01:58:00,341.5459056392,404.5915079383
2015-10-17 02:58:00,344.1651657209,404.3874253133
2015-10-17 03:58:00,352.3960509362,403.2638573117
2015-10-17 04:58:00,353.900098007,403.2215988993
2015-10-17 05:58:00,353.0282849467,407.1630199164
2015-10-17 06:58:00,357.7488348823,405.5179691541
2015-10-17 07:58:00,354.5808660252,405.1851914814
2015-10-17 07:59:00,354.7376678651,405.1845278153
2015-10-17 08:58:00,353.3883200373,403.5106877875
2015-10-17 09:58:00,354.4472510075,402.3511270256
2015-10-17 10:58:00,352.7483311402,407.2737855694
2015-10-17 11:58:00,349.7481632261,407.3225430599
2015-10-17 12:58:00,359.2455999671,406.1815602039
2015-10-17 13:58:00,367.0883056447,405.8789983027
2015-10-17 14:58:00,388.9414356992,406.6577302755
2015-10-17 15:58:00,391.383834334,400.8785391924
2015-10-17 16:58:00,383.4930401349,398.2228593031
2015-10-17 17:58:00,383.711352359,398.639576639
2015-10-17 18:58:00,386.2758964553,399.2418393107
2015-10-17 19:58:00,371.4255284152,399.32342741
2015-10-17 19:59:00,371.5848445596,399.3233156189
2015-10-17 20:58:00,381.5339529018,400.9077212693
2015-10-17 21:58:00,380.2904295858,398.3032475841
2015-10-17 22:58:00,375.8535378458,397.9873319119
2015-10-17 23:58:00,376.5859891164,396.8111989816
2015-10-18 00:58:00,366.4432450585,397.0700234381
2015-10-18 01:58:00,362.6339782603,397.2913989573
2015-10-18 02:58:00,360.4074862242,398.0949371643
2015-10-18 03:58:00,354.9821702717,399.1305292611
2015-10-18 04:58:00,354.8661176906,398.810344781
2015-10-18 05:58:00,355.448943855,398.4773311297
2015-10-18 06:58:00,354.3564026647,400.0244000781
2015-10-18 07:58:00,357.5223229706,400.4288568393
2015-10-18 07:59:00,357.8012043548,400.429627241
2015-10-18 08:58:00,371.3727691422,400.3895302448
2015-10-18 09:58:00,383.9933691093,399.9476036938
2015-10-18 10:58:00,377.1243797461,400.4288946246
2015-10-18 11:58:00,355.1240507717,399.6562005947
2015-10-18 12:58:00,349.342548044,398.0641547862
2015-10-18 13:58:00,349.2737992434,397.5814212009
2015-10-18 14:58:00,350.6640417249,396.4619185382
2015-10-18 15:58:00,348.3270177098,396.1475138962
2015-10-18 16:58:00,347.7177673603,396.4436355354
2015-10-18 17:58:00,345.331486279,396.5651369136
2015-10-18 18:58:00,343.5733304548,396.0718974254
2015-10-18 19:58:00,341.2391078625,397.2282303261
2015-10-18 19:59:00,341.3457623982,397.2304204688
2015-10-18 20:58:00,343.2105162157,397.885590144
2015-10-18 21:58:00,341.7161670368,397.1561252152
2015-10-18 22:58:00,342.9733736327,397.0940706406
2015-10-18 23:58:00,341.1830160101,397.1844007699
2015-10-19 00:58:00,341.1097403844,396.9634708319
2015-10-19 01:58:00,340.5543047674,397.2849171449
2015-10-19 02:58:00,343.4944382762,397.3662234292
2015-10-19 03:58:00,349.1565061546,397.305703912
2015-10-19 04:58:00,348.1917749541,399.9513137006
2015-10-19 05:58:00,351.709481317,398.5775930691
2015-10-19 06:58:00,352.4766702306,398.5252368915
2015-10-19 07:58:00,347.5194432695,397.9941188943
2015-10-19 07:59:00,347.6562885517,397.9938076466
2015-10-19 08:58:00,352.3824327659,397.8733892928
2015-10-19 09:58:00,349.5952997779,396.0743604102
2015-10-19 10:58:00,344.8182142172,397.2767443608
2015-10-19 11:58:00,347.543887244,394.8924958756
2015-10-19 12:58:00,346.7970399156,394.9383749849
2015-10-19 13:58:00,347.173229021,395.2499041124
2015-10-19 14:58:00,350.0103969625,395.5316792384
2015-10-19 15:58:00,350.96114675,394.9792275169
2015-10-19 16:58:00,358.456691888,394.5070045432
2015-10-19 17:58:00,361.1678283576,393.401968165
2015-10-19 18:58:00,361.3959823999,393.7109300334
2015-10-19 19:58:00,351.181204509,394.2581755166
2015-10-19 19:59:00,351.4490809277,394.2590610452
2015-10-19 20:58:00,358.1322340105,395.2341021837
2015-10-19 21:58:00,356.4818001755,395.1493608592
2015-10-19 22:58:00,358.6226868986,395.216117614
2015-10-19 23:58:00,358.0575773775,396.115422844
2015-10-20 00:58:00,352.3164665406,396.3470816878
2015-10-20 01:58:00,348.399573704,395.8565658714
2015-10-20 02:58:00,336.9541046413,395.9185391308
2015-10-20 03:58:00,330.6312230995,396.908386933
2015-10-20 04:58:00,328.894837843,402.249376374
2015-10-20 05:58:00,323.4209570414,401.0310244139
2015-10-20 06:58:00,324.1340810648,401.008629716
2015-10-20 07:58:00,320.6110802698,400.2338435545
2015-10-20 08:58:00,330.0692868109,399.2097901851
2015-10-20 09:58:00,334.009375771,398.8253520729
2015-10-20 10:58:00,337.056165529,398.6724273694
2015-10-20 11:58:00,338.1018073032,398.1854283214
2015-10-20 12:58:00,339.0900361872,398.0832640944
2015-10-20 13:58:00,338.0726519451,398.5302513049
2015-10-20 14:58:00,340.7453258218,400.6729431096
2015-10-20 15:58:00,342.8642466486,399.1854636809
2015-10-20 16:58:00,334.8818913288,399.5581599458
2015-10-20 17:58:00,332.1547447707,400.5544998895
2015-10-20 18:58:00,329.742121748,400.5458871385
2015-10-20 19:58:00,324.8139581106,406.0618079362
2015-10-20 20:58:00,328.8204861968,411.7194486716
2015-10-20 21:58:00,327.7892336267,409.939190089
2015-10-20 22:58:00,334.9133015325,410.0075691822
2015-10-20 23:58:00,329.523487403,409.3873486546
2015-10-21 00:58:00,333.5770828193,409.6607790318
2015-10-21 01:58:00,332.6707205911,409.0908566875
2015-10-21 02:58:00,332.9867587795,409.22330771
2015-10-21 03:58:00,328.3853558407,407.874422232
2015-10-21 04:58:00,325.1067282123,408.5307959265
2015-10-21 05:58:00,335.3414411821,406.8703496003
2015-10-21 06:58:00,336.0580468514,405.0462626062
2015-10-21 07:58:00,331.179760534,415.1009932552
2015-10-21 08:58:00,328.2369849494,424.2753324191
2015-10-21 09:58:00,329.5886380459,424.9273326195
2015-10-21 10:58:00,333.3946185267,418.410925884
2015-10-21 11:58:00,335.4858917948,417.2675985161
2015-10-21 12:58:00,335.9738191189,427.2725458134
2015-10-21 13:58:00,319.1936734106,424.8648044241
2015-10-21 14:58:00,322.4828659155,413.7723718416
2015-10-21 15:58:00,318.958881624,397.93236653
2015-10-21 16:58:00,322.7801902569,397.1972470749
2015-10-21 17:58:00,323.5798311265,397.115056513
2015-10-21 18:58:00,334.5154309565,397.4406020719
2015-10-21 19:58:00,325.9007936508,397.451376262
2015-10-21 20:58:00,333.5332332703,397.0770544514
2015-10-21 21:58:00,332.3967671409,397.0764303859
2015-10-21 22:58:00,330.2318618582,397.0661592836
2015-10-21 23:58:00,327.5643933163,397.1570158379
2015-10-22 00:58:00,321.9495366944,397.4001551852
2015-10-22 01:58:00,320.1281972202,397.9166445129
2015-10-22 02:58:00,316.3448645722,397.6443007643
2015-10-22 03:58:00,310.5900053458,398.0107860019
2015-10-22 04:58:00,310.7099336568,398.1322769927
2015-10-22 05:58:00,312.3994777531,398.1325961893
2015-10-22 06:58:00,321.1618862571,398.2864918653
2015-10-22 07:58:00,316.1965005346,398.9047878525
2015-10-22 08:58:00,320.264354936,399.3822549068
2015-10-22 09:58:00,321.8255647394,400.1635863259
2015-10-22 10:58:00,322.3292862626,400.1474049345
2015-10-22 11:58:00,324.1842256765,400.0554905161
2015-10-22 12:58:00,318.6970488253,400.7825297299
2015-10-22 13:58:00,308.2739637306,401.3568071998
2015-10-22 14:58:00,305.6249520246,402.2397204942
2015-10-22 15:58:00,304.8658778134,403.6162829302
2015-10-22 16:58:00,309.0832922115,404.969880979
2015-10-22 17:58:00,304.1874503112,405.0021722175
2015-10-22 18:58:00,298.6659470351,421.2444563992
2015-10-22 19:58:00,295.2757628094,421.2839979802
2015-10-22 20:58:00,303.163740165,416.0481271879
2015-10-22 21:58:00,309.0840461112,403.3861107543
2015-10-22 22:58:00,305.8000726485,403.9433923301
2015-10-22 23:58:00,294.84230474,401.6693118748
2015-10-23 00:58:00,298.8897798613,400.2514764792
2015-10-23 01:58:00,299.6335293473,399.5788910923
2015-10-23 02:58:00,298.218802259,399.6895667009
2015-10-23 03:58:00,299.7295042081,399.52761531
2015-10-23 04:58:00,302.8841564548,399.1117520687
2015-10-23 05:58:00,303.4356889273,398.9073904729
2015-10-23 06:58:00,303.0704861968,398.9664367221
2015-10-23 07:58:00,298.4610610796,400.6431661342
2015-10-23 08:58:00,302.2554109439,404.2000200394
2015-10-23 09:58:00,291.3044966691,402.6457589311
2015-10-23 10:58:00,286.881737122,406.1304073135
2015-10-23 11:58:00,285.8273740987,412.6903029285
2015-10-23 12:58:00,292.6054294487,410.4734353977
2015-10-23 13:58:00,285.3776557831,408.2296429339
2015-10-23 14:58:00,284.4454313677,413.4332664483
2015-10-23 15:58:00,283.5758800066,415.0737696749
2015-10-23 16:58:00,288.0229391123,414.853281317
2015-10-23 17:58:00,292.5065829153,414.4083618243
2015-10-23 18:58:00,293.0871610878,413.3078451073
2015-10-23 19:58:00,289.9416378814,410.7592600809
2015-10-23 20:58:00,293.9274611399,408.894617022
2015-10-23 21:58:00,293.0808488911,407.3731028916
2015-10-23 22:58:00,294.2139738739,404.2793918149
2015-10-23 23:58:00,290.3883611591,404.3444149958
2015-10-24 00:58:00,287.8414343285,401.572247645
2015-10-24 01:58:00,285.8583765112,399.8441143797
2015-10-24 02:58:00,281.8805925652,398.5041640712
2015-10-24 03:58:00,279.2122056364,397.3146963426
2015-10-24 04:58:00,279.7262144639,400.3319692237
2015-10-24 05:58:00,281.0760547742,402.8937997199
2015-10-24 06:58:00,286.6458658881,405.0818183065
2015-10-24 07:58:00,287.6775399567,410.4361782909
2015-10-24 08:58:00,294.7335924007,410.4160401169
2015-10-24 09:58:00,296.3892178633,410.7268664319
2015-10-24 10:58:00,296.4205389698,411.8324478058
2015-10-24 11:58:00,299.3859829482,411.1315943334
2015-10-24 12:58:00,304.5005551443,417.1332735743
2015-10-24 13:58:00,306.7588823094,412.9342757085
2015-10-24 14:58:00,313.9779004578,413.9353798271
2015-10-24 15:58:00,321.0236621707,409.3582251228
2015-10-24 16:58:00,324.644783014,413.5724678759
2015-10-24 17:58:00,324.3694656907,412.5769992945
2015-10-24 18:58:00,319.4495264139,415.436845163
2015-10-24 19:58:00,312.9344244318,415.6531167965
2015-10-24 20:58:00,316.3906742605,412.2663064647
2015-10-24 21:58:00,316.5259718453,409.6349730778
2015-10-24 22:58:00,316.9448008334,412.2958704709
2015-10-24 23:58:00,315.2480809825,404.2375312476
2015-10-25 00:58:00,316.1246299038,401.9617723411
2015-10-25 01:58:00,315.0071072182,399.5454345736
2015-10-25 02:58:00,316.91385325,398.6888496869
2015-10-25 03:58:00,317.7941819503,399.5371436946
2015-10-25 04:58:00,319.8125942375,398.8288665455
2015-10-25 05:58:00,319.3066110152,400.6129035768
2015-10-25 06:58:00,319.6095758971,400.8671921539
2015-10-25 07:58:00,316.8785604628,412.1487684825
2015-10-25 08:58:00,321.8359856896,409.5840034538
2015-10-25 09:58:00,324.0874729281,417.6321217544
2015-10-25 10:58:00,326.0196630754,415.0622542996
2015-10-25 11:58:00,327.2340276064,416.9115050304
2015-10-25 12:58:00,330.3167406859,416.48380165
2015-10-25 13:58:00,336.0931682978,416.9672070756
2015-10-25 14:58:00,342.1869705568,413.6648106238
2015-10-25 15:58:00,342.6773035063,410.9123844335
2015-10-25 16:58:00,339.6479219782,412.9268296687
2015-10-25 17:58:00,347.190297996,405.6200971328
2015-10-25 18:58:00,351.0119047619,405.0302902172
2015-10-25 19:58:00,346.632672643,407.2155243862
2015-10-25 20:58:00,351.7188707953,402.4218555094
2015-10-25 21:58:00,352.0933396387,403.1766749407
2015-10-25 22:58:00,355.0748999369,399.3979377405
2015-10-25 23:58:00,355.4549133701,400.7204924722
2015-10-26 00:58:00,355.1410272226,398.66917441
2015-10-26 01:58:00,351.3336486005,396.1260080092
2015-10-26 02:58:00,351.1117142309,394.8912007352
2015-10-26 03:58:00,356.3820318283,392.1334882052
2015-10-26 04:58:00,358.5631356745,391.9584213875
2015-10-26 05:58:00,363.2075006168,392.365807625
2015-10-26 06:58:00,365.4293458892,392.8441887079
2015-10-26 07:58:00,365.3628964827,393.9209563336
2015-10-26 08:58:00,374.1110322943,394.7512540087
2015-10-26 09:58:00,377.26094868,397.1495289068
2015-10-26 10:58:00,378.7289147956,396.6744558081
2015-10-26 11:58:00,378.9639087644,397.1041467446
2015-10-26 12:58:00,377.8471125641,396.7235269932
2015-10-26 13:58:00,379.3101646243,396.0316654516
2015-10-26 14:58:00,378.172930888,397.6933393387
2015-10-26 15:58:00,376.0278223264,395.1943328284
2015-10-26 16:58:00,374.2841790717,394.3865320451
2015-10-26 17:58:00,375.5865648217,394.4708763321
2015-10-26 18:58:00,376.4963298791,394.1087554996
2015-10-26 19:58:00,363.2160231105,395.047604803
2015-10-26 20:58:00,370.1344374537,394.8072703379
2015-10-26 21:58:00,368.0711030238,394.6360761909
2015-10-26 22:58:00,367.1864599611,395.0717489952
2015-10-26 23:58:00,365.1583223675,395.5460106706
2015-10-27 00:58:00,365.8744585629,396.2413045293
2015-10-27 01:58:00,366.8526468734,395.7892701954
2015-10-27 02:58:00,368.7568433533,395.6476550529
2015-10-27 03:58:00,370.8816685857,395.4058460627
2015-10-27 04:58:00,370.7632789155,395.3852172424
2015-10-27 05:58:00,368.1978575541,395.2745460841
2015-10-27 06:58:00,365.4385537462,394.9083105523
2015-10-27 07:58:00,362.4935575842,412.4101868971
2015-10-27 08:58:00,367.3833819941,407.4471398841
2015-10-27 09:58:00,367.1031677495,402.9980106087
2015-10-27 10:58:00,367.9858849412,409.0242748613
2015-10-27 11:58:00,366.8525543493,407.4486717833
2015-10-27 12:58:00,367.2420223703,409.3537703307
2015-10-27 13:58:00,368.9019656222,412.1620144085
2015-10-27 14:58:00,370.0784980947,411.8158669964
2015-10-27 15:58:00,371.2888977986,415.0514237072
2015-10-27 16:58:00,372.7321736985,412.2231612149
2015-10-27 17:58:00,374.5760719083,411.9965280231
2015-10-27 18:58:00,375.3344539025,406.7330494032
2015-10-27 19:58:00,370.7172224964,405.3697227361
2015-10-27 20:58:00,375.0283706171,406.3512692474
2015-10-27 21:57:00,374.0145571182,405.5407987458
2015-10-27 21:58:00,373.8892140081,405.5395681754
2015-10-27 22:57:00,370.781273131,402.3800391567
2015-10-27 22:58:00,370.8230719749,402.3745746349
2015-10-27 23:57:00,369.0951147298,397.7183424211
2015-10-27 23:58:00,369.1652567763,397.7102078004
2015-10-28 00:57:00,372.1999136442,397.6241802038
2015-10-28 00:58:00,372.0792402453,397.6239078707
2015-10-28 01:57:00,369.4470145571,396.9543117247
2015-10-28 01:58:00,369.3518866096,396.9531004058
2015-10-28 02:57:00,370.2318344436,400.2078663599
2015-10-28 02:58:00,370.1949525924,400.2138488517
2015-10-28 03:57:00,370.99452566,400.5170397476
2015-10-28 03:58:00,370.9860200557,400.5180554295
2015-10-28 04:57:00,371.6045213422,398.3859471167
2015-10-28 04:58:00,371.5995602904,398.3819389426
2015-10-28 05:57:00,372.4079077227,404.6722700007
2015-10-28 05:58:00,372.2980992915,404.6837033456
2015-10-28 06:57:00,373.1855415741,396.8789034938
2015-10-28 06:58:00,373.1153290332,396.8642741018
2015-10-28 07:58:00,368.5221989199,398.8373352176
2015-10-28 08:57:00,373.9384509417,396.8191357175
2015-10-28 08:58:00,373.9367906489,396.8159684549
2015-10-28 09:57:00,372.4261041204,398.1950621038
2015-10-28 09:58:00,372.3996679414,398.1970720752
2015-10-28 10:57:00,369.1827247307,396.2366843604
2015-10-28 10:58:00,369.2770838474,396.2331530389
2015-10-28 11:57:00,369.1496730817,393.7532185996
2015-10-28 11:58:00,369.1397627272,393.7485495368
2015-10-28 12:57:00,367.7974339995,394.2525411037
2015-10-28 12:58:00,367.7676669545,394.2532846605
2015-10-28 13:57:00,368.0806604162,403.1042855346
2015-10-28 13:58:00,367.9548996628,403.1209591757
2015-10-28 14:57:00,368.339666091,399.4751111749
2015-10-28 14:58:00,368.3446058475,399.4681194466
2015-10-28 15:57:00,368.2461345505,395.6676448425
2015-10-28 15:58:00,368.1369201826,395.6604443952
2015-10-28 16:57:00,365.9956924912,394.6210403362
2015-10-28 16:58:00,365.9427327494,394.6183713021
2015-10-28 17:57:00,364.9614997121,394.6918210372
2015-10-28 17:58:00,364.9780820791,394.6918863974
2015-10-28 18:57:00,365.8467698824,393.5442510429
2015-10-28 18:58:00,365.8087116539,393.5420232564
2015-10-28 19:58:00,359.7181717246,394.5903111485
2015-10-28 20:57:00,364.2592061436,394.4302627256
2015-10-28 20:58:00,364.1777202073,394.4302242651
2015-10-28 21:57:00,364.1797048483,394.2394576808
2015-10-28 21:58:00,364.1618307427,394.2391005534
2015-10-28 22:57:00,361.4118785468,394.7405651758
2015-10-28 22:58:00,361.3691463114,394.7417139413
2015-10-28 23:57:00,361.3852933013,395.1940994537
2015-10-28 23:58:00,361.3917530225,395.1948846438
2015-10-29 00:57:00,360.2710954848,394.8035532122
2015-10-29 00:58:00,360.2793733037,394.802959544
2015-10-29 01:57:00,358.9231125093,394.3707503331
2015-10-29 01:58:00,358.9683691093,394.3701184885
2015-10-29 02:57:00,361.9597982976,394.1188873936
2015-10-29 02:58:00,361.9269676783,394.1183893245
2015-10-29 03:57:00,362.6835214656,394.6942625948
2015-10-29 03:58:00,362.6691031335,394.6954411967
2015-10-29 04:57:00,362.9985119048,394.3629442198
2015-10-29 04:58:00,362.9054157414,394.3632767371
2015-10-29 05:57:00,362.8098137182,394.5040877971
2015-10-29 05:58:00,362.7844189489,394.504416711
2015-10-29 06:57:00,360.9938255613,394.1726316625
2015-10-29 06:58:00,360.9997918209,394.1721668748
2015-10-29 07:58:00,355.8770732242,395.3729546846
2015-10-29 08:57:00,361.7403158154,395.1640089645
2015-10-29 08:58:00,361.7089347397,395.1634432712
2015-10-29 09:57:00,362.5110658771,395.0123076303
2015-10-29 09:58:00,362.5678278436,395.0120555273
2015-10-29 10:57:00,362.8277325438,394.8912293662
2015-10-29 10:58:00,362.7470777819,394.8909966828
2015-10-29 11:57:00,363.3993338268,394.971437654
2015-10-29 11:58:00,363.3445595855,394.9715539407
2015-10-29 12:57:00,362.6026893659,395.18588141
2015-10-29 12:58:00,362.5852532075,395.1863137764
2015-10-29 13:57:00,362.5650135702,395.1360538207
2015-10-29 13:58:00,362.7250647668,395.1359746223
2015-10-29 14:57:00,364.8119417715,395.0252349936
2015-10-29 14:58:00,364.8024842709,395.0250021517
2015-10-29 15:57:00,365.7543979768,394.7227839462
2015-10-29 15:58:00,365.6018998273,394.722201858
2015-10-29 16:57:00,365.6783092771,394.5909772036
2015-10-29 16:58:00,365.6533946048,394.590781731
2015-10-29 17:57:00,362.6458384736,394.3790943627
2015-10-29 17:58:00,362.5927091044,394.3788013453
2015-10-29 18:57:00,359.4223517559,394.5515900184
2015-10-29 18:58:00,359.2468233407,394.5519450134
2015-10-29 19:58:00,355.0625496888,395.9845856712
2015-10-29 20:57:00,361.4472612879,395.9771139081
2015-10-29 20:58:00,361.3291903117,395.9770155812
2015-10-29 21:57:00,360.3168897524,395.2788806429
2015-10-29 21:58:00,360.2781889958,395.2776243124
2015-10-29 22:57:00,358.0711201579,395.2170670206
2015-10-29 22:58:00,358.1109877457,395.2168131759
2015-10-29 23:57:00,353.7666440497,395.2469908084
2015-10-29 23:58:00,353.7417242372,395.2470299541
2015-10-30 00:57:00,350.8692943499,395.7607934907
2015-10-30 00:58:00,350.8809318201,395.7616920509
2015-10-30 01:57:00,351.0753402829,395.6609676587
2015-10-30 01:58:00,351.2050538696,395.6609872395
2015-10-30 02:57:00,354.5552060202,395.1842574683
2015-10-30 02:58:00,354.6008358006,395.1835053107
2015-10-30 03:57:00,354.0316432272,395.1331418866
2015-10-30 03:58:00,354.0238095238,395.1330045686
2015-10-30 04:57:00,355.0046966973,394.9820628886
2015-10-30 04:58:00,355.0594467061,394.9817490931
2015-10-30 05:57:00,357.4031625604,394.4744848508
2015-10-30 05:58:00,357.3298791019,394.4743281729
2015-10-30 06:57:00,359.9069031758,393.6925644383
2015-10-30 06:58:00,359.9140143104,393.6916373541
2015-10-30 07:58:00,355.4185479891,394.9213127349
2015-10-30 08:57:00,363.9444635367,393.8545906405
2015-10-30 08:58:00,363.8798112509,393.8524946473
2015-10-30 09:57:00,363.779321314,392.9894988574
2015-10-30 09:58:00,363.7920830249,392.9877797468
2015-10-30 10:57:00,365.6491399669,392.6041900973
2015-10-30 10:58:00,365.5853226005,392.6032479191
2015-10-30 11:57:00,364.6962303056,391.8378417464
2015-10-30 11:58:00,364.7210245497,391.8362141981
2015-10-30 12:57:00,364.8441366184,390.6659421069
2015-10-30 12:58:00,364.7656674069,390.6638363667
2015-10-30 13:57:00,367.1226367814,390.1384806414
2015-10-30 13:58:00,367.0780594621,390.1381102106
2015-10-30 14:57:00,366.8848383913,390.5424903468
2015-10-30 14:58:00,366.8303417222,390.5436325454
2015-10-30 15:57:00,366.7324859672,390.748707709
2015-10-30 15:58:00,366.741148532,390.7490109611
2015-10-30 16:57:00,366.5256445843,391.0337692157
2015-10-30 16:58:00,366.4042684431,391.0341694261
2015-10-30 17:57:00,365.1532930854,391.3387242299
2015-10-30 17:58:00,365.0864174685,391.3392205612
2015-10-30 18:57:00,364.3750732482,391.118962405
2015-10-30 18:58:00,364.4060264002,391.1186488655
2015-10-30 19:58:00,358.5391513831,392.2846141861
2015-10-30 20:57:00,363.1935641809,392.9074623158
2015-10-30 20:58:00,363.2877806563,392.9087620274
2015-10-30 21:57:00,363.5437831545,392.8084419366
2015-10-30 21:58:00,363.5598939057,392.8083830985
2015-10-30 22:57:00,362.5075792623,393.0086668512
2015-10-30 22:58:00,362.4802615347,393.0091575811
2015-10-30 23:57:00,361.6801237766,393.0099932547
2015-10-31 00:57:00,361.3732386161,393.1695400564
2015-10-31 01:57:00,361.9564965595,392.7640091575
2015-10-31 02:57:00,363.1009951476,391.7570845704
2015-10-31 03:57:00,362.743543877,390.9112782152
2015-10-31 04:57:00,363.1752576966,390.6444113077
2015-10-31 05:57:00,362.9604031307,389.8240764058
2015-10-31 06:57:00,364.4992735148,390.1314054206
2015-10-31 07:58:00,360.6296878855,390.8589388446
2015-10-31 08:57:00,364.771784275,390.5213138057
2015-10-31 09:57:00,365.4066329468,390.1553258667
2015-10-31 10:57:00,369.0457000302,390.1048808984
2015-10-31 11:57:00,368.2407475944,389.8979002657
2015-10-31 12:57:00,367.5525502371,389.2933922261
2015-10-31 13:57:00,367.2210947995,389.015036809
2015-10-31 14:57:00,368.0877676344,389.0536465997
2015-10-31 15:57:00,370.3694314225,389.0934627258
2015-10-31 16:57:00,369.4128217781,389.9262111159
2015-10-31 17:57:00,369.1948351016,390.6723256125
2015-10-31 18:57:00,368.1662417414,390.2150966012
2015-10-31 19:58:00,362.1633700688,391.3090840784
2015-10-31 20:57:00,367.5761370178,391.618571091
2015-10-31 21:57:00,366.1046686953,391.0023570035
2015-10-31 22:57:00,365.0310743756,392.2745477962
2015-10-31 23:57:00,364.784398388,391.8586988822
2015-11-01 00:57:00,364.3314965595,391.5891600198
2015-11-01 01:57:00,364.4842366423,391.5785180091
2015-11-01 02:57:00,364.906142912,391.3296671204
2015-11-01 03:57:00,366.6222551197,390.9229498051
2015-11-01 04:57:00,362.9900382433,390.7827467087
2015-11-01 05:57:00,359.1368053842,391.4974526151
2015-11-01 06:57:00,359.6091372646,390.9125162286
2015-11-01 07:58:00,359.0485442882,391.8769326323
2015-11-01 08:57:00,369.2189598925,392.2265404794
2015-11-01 09:57:00,370.3779402089,392.3367445926
2015-11-01 10:57:00,364.0321298352,393.3428108717
2015-11-01 11:57:00,364.7822874688,392.7270909748
2015-11-01 12:57:00,366.5904542588,392.7552425583
2015-11-01 13:57:00,367.8461530553,392.5569934334
2015-11-01 14:57:00,365.5322532006,392.4559127478
2015-11-01 15:57:00,366.1024755325,392.843699817
2015-11-01 16:57:00,366.3941661869,393.0835328475
2015-11-01 17:57:00,365.3160142007,392.7254188586
2015-11-01 18:57:00,355.2385886997,392.4836758937
2015-11-01 19:58:00,343.9068865312,392.9621704059
2015-11-01 20:57:00,348.4495915234,392.9031226055
2015-11-01 21:57:00,344.6230501412,393.0606612117
2015-11-01 22:57:00,339.828717411,393.2676623263
2015-11-01 23:57:00,338.1695623269,392.7714316545
2015-11-02 00:57:00,337.8641404172,393.3779928883
2015-11-02 01:57:00,337.5482153138,393.5183338959
2015-11-02 02:57:00,337.5087726513,393.7592449506
2015-11-02 03:57:00,337.4509896647,394.2868575496
2015-11-02 04:57:00,345.3814458426,394.1667423579
2015-11-02 05:57:00,336.5521732873,394.6145126292
2015-11-02 06:57:00,345.2728123201,394.6551719086
2015-11-02 07:58:00,327.2986505195,395.7175026691
2015-11-02 08:57:00,329.057268964,395.7692846211
2015-11-02 09:57:00,329.7256113441,395.5187631144
2015-11-02 10:57:00,329.7680113496,395.3080290629
2015-11-02 11:57:00,329.6296844587,395.7357549673
2015-11-02 12:57:00,330.2569016092,395.16773008
2015-11-02 13:57:00,329.792016202,395.183873294
2015-11-02 14:57:00,329.3673479179,395.4448655041
2015-11-02 15:57:00,327.8905783096,395.5718457991
2015-11-02 16:57:00,323.9917379445,395.2710641241
2015-11-02 17:57:00,323.7362687447,395.3107396696
2015-11-02 18:57:00,325.9064033501,394.8189349113
2015-11-02 19:57:00,312.6571264084,396.649722808
2015-11-02 19:58:00,312.7270694547,396.652962611
2015-11-02 20:57:00,307.7465389149,400.2414151123
2015-11-02 21:57:00,302.7361419525,397.6584257053
2015-11-02 22:57:00,302.7311662143,396.4591524197
