,time,chlora,depth,chlora_dark,chlora_corr
3486,2018-06-26 21:51:09.097643008,0.1904,8.018076013923928,0.1547,0.04620028301813591
3491,2018-06-26 21:51:14.740310528,0.2023,8.06482801070219,0.1666,0.0497541509426079
3470,2018-06-26 21:50:51.040276480,0.2142,8.124174124947082,0.1785,0.05330801886707989
3481,2018-06-26 21:51:03.455544320,0.2142,8.156949427325484,0.1785,0.05330801886707989
3477,2018-06-26 21:50:58.941215232,0.2142,8.242870877956966,0.1785,0.05330801886707989
3482,2018-06-26 21:51:04.583960576,0.2261,8.260682867865716,0.19039999999999999,0.05686188679155188
3459,2018-06-26 21:50:38.623914496,0.2023,8.318858141273184,0.1666,0.0497541509426079
3471,2018-06-26 21:50:52.169003520,0.2023,8.31930238524647,0.1666,0.0497541509426079
3468,2018-06-26 21:50:48.782893056,0.1666,8.353117342297006,0.1309,0.039092547169191916
3483,2018-06-26 21:51:05.712417792,0.238,8.448049119320453,0.20229999999999998,0.060415754716023874
3472,2018-06-26 21:50:53.297713152,0.2261,8.459364265268944,0.19039999999999999,0.05686188679155188
3485,2018-06-26 21:51:07.969231360,0.1904,8.468588392311302,0.1547,0.04620028301813591
3460,2018-06-26 21:50:39.752808448,0.2142,8.48215715896848,0.1785,0.05330801886707989
3452,2018-06-26 21:50:30.722557440,0.1904,8.491247572415196,0.1547,0.04620028301813591
3493,2018-06-26 21:51:16.997757440,0.1666,8.50604324022087,0.1309,0.039092547169191916
3484,2018-06-26 21:51:06.840841216,0.2023,8.613902861691557,0.1666,0.0497541509426079
3492,2018-06-26 21:51:15.869008384,0.2142,8.66450959464477,0.1785,0.05330801886707989
3473,2018-06-26 21:50:54.426464256,0.2261,8.674471788875472,0.19039999999999999,0.05686188679155188
3458,2018-06-26 21:50:37.495197696,0.2261,8.747237715057695,0.19039999999999999,0.05686188679155188
3461,2018-06-26 21:50:40.881513472,0.2261,8.788378794693648,0.19039999999999999,0.05686188679155188
3476,2018-06-26 21:50:57.812541952,0.2023,8.789273125043879,0.1666,0.0497541509426079
3453,2018-06-26 21:50:31.851286528,0.1785,8.856937628286358,0.14279999999999998,0.04264641509366391
3462,2018-06-26 21:50:42.010381312,0.1904,8.913474724032016,0.1547,0.04620028301813591
3451,2018-06-26 21:50:29.593821696,0.2142,8.929889449487362,0.1785,0.05330801886707989
3474,2018-06-26 21:50:55.555167232,0.2142,8.95743459250709,0.1785,0.05330801886707989
3463,2018-06-26 21:50:43.139178496,0.2618,8.966947487178267,0.22609999999999997,0.06752349056496786
3475,2018-06-26 21:50:56.683885056,0.2023,9.046835750001073,0.1666,0.0497541509426079
3467,2018-06-26 21:50:47.654137344,0.1666,9.080223121216653,0.1309,0.039092547169191916
3464,2018-06-26 21:50:44.267842048,0.2261,9.172027675383692,0.19039999999999999,0.05686188679155188
3465,2018-06-26 21:50:45.396556800,0.2023,9.479574174790208,0.1666,0.0497541509426079
3457,2018-06-26 21:50:36.366475776,0.1904,9.520158535235351,0.1547,0.04620028301813591
3445,2018-06-26 21:50:22.821623296,0.1904,9.537201870857665,0.1547,0.04620028301813591
3466,2018-06-26 21:50:46.525411328,0.1904,9.559619295660235,0.1547,0.04620028301813591
3450,2018-06-26 21:50:28.465127424,0.2023,9.578942880270391,0.1666,0.0497541509426079
3446,2018-06-26 21:50:23.950320128,0.1904,9.625199252616223,0.1547,0.04620028301813591
3454,2018-06-26 21:50:32.980146176,0.2142,9.657756136917628,0.1785,0.05330801886707989
3444,2018-06-26 21:50:21.692904448,0.2142,9.676434941303718,0.1785,0.05330801886707989
3447,2018-06-26 21:50:25.079066624,0.1785,9.8601289893465,0.14279999999999998,0.04264641509366391
3443,2018-06-26 21:50:20.564183040,0.1904,9.88108079996353,0.1547,0.04620028301813591
3437,2018-06-26 21:50:13.791882752,0.1785,9.919114644332549,0.14279999999999998,0.04264641509366391
3449,2018-06-26 21:50:27.336428544,0.1666,9.92082719346865,0.1309,0.039092547169191916
3436,2018-06-26 21:50:12.663156736,0.1666,9.937892657343784,0.1309,0.039092547169191916
3438,2018-06-26 21:50:14.920594944,0.1666,9.97611559824929,0.1309,0.039092547169191916
3442,2018-06-26 21:50:19.435448320,0.1666,10.000587369170711,0.1309,0.039092547169191916
3448,2018-06-26 21:50:26.207727616,0.2142,10.006875353024718,0.1785,0.05330801886707989
3435,2018-06-26 21:50:11.534717952,0.1547,10.032747873979783,0.119,0.03553867924471993
3441,2018-06-26 21:50:18.306725376,0.2023,10.049761923937952,0.1666,0.0497541509426079
3439,2018-06-26 21:50:16.049283584,0.1904,10.055703872216004,0.1547,0.04620028301813591
3440,2018-06-26 21:50:17.178066432,0.1666,10.078563228882476,0.1309,0.039092547169191916
3456,2018-06-26 21:50:35.237725696,0.1666,10.112200172397786,0.1309,0.039092547169191916
3434,2018-06-26 21:50:10.406288896,0.1785,10.186115270568523,0.14279999999999998,0.04264641509366391
3455,2018-06-26 21:50:34.108823040,0.1904,10.200108934994734,0.1547,0.04620028301813591
3433,2018-06-26 21:50:09.277863936,0.1904,10.358406523732636,0.1547,0.04620028301813591
3426,2018-06-26 21:50:01.378698752,0.1904,10.403363722205269,0.1547,0.04620028301813591
3425,2018-06-26 21:50:00.250012672,0.1785,10.409195060305995,0.14279999999999998,0.04264641509366391
3428,2018-06-26 21:50:03.635714048,0.1666,10.413960802031244,0.1309,0.039092547169191916
3427,2018-06-26 21:50:02.507450880,0.1904,10.418349702042292,0.1547,0.04620028301813591
3432,2018-06-26 21:50:08.149500416,0.1666,10.53829175517443,0.1309,0.039092547169191916
3429,2018-06-26 21:50:04.764170752,0.1904,10.561374410472132,0.1547,0.04620028301813591
3424,2018-06-26 21:49:59.121287680,0.1785,10.599112722640372,0.14279999999999998,0.04264641509366391
3431,2018-06-26 21:50:07.021044224,0.1904,10.70363416208134,0.1547,0.04620028301813591
3430,2018-06-26 21:50:05.892636672,0.1666,10.72483941570418,0.1309,0.039092547169191916
3417,2018-06-26 21:49:51.220224000,0.1666,10.858748679427508,0.1309,0.039092547169191916
3423,2018-06-26 21:49:57.992571392,0.1785,10.866547933637484,0.14279999999999998,0.04264641509366391
3409,2018-06-26 21:49:42.190385152,0.1785,10.888585956826734,0.14279999999999998,0.04264641509366391
3416,2018-06-26 21:49:50.091523584,0.1547,10.909846886871431,0.119,0.03553867924471993
3418,2018-06-26 21:49:52.348944896,0.2023,10.92055259480781,0.1666,0.0497541509426079
3420,2018-06-26 21:49:54.606404608,0.1904,10.93462426509208,0.1547,0.04620028301813591
3419,2018-06-26 21:49:53.477674496,0.1785,10.937091534537464,0.14279999999999998,0.04264641509366391
3408,2018-06-26 21:49:41.061609472,0.1904,10.970261639777474,0.1547,0.04620028301813591
3421,2018-06-26 21:49:55.735123456,0.1666,11.007666460373244,0.1309,0.039092547169191916
3422,2018-06-26 21:49:56.863842304,0.1547,11.02714321162746,0.119,0.03553867924471993
3410,2018-06-26 21:49:43.319152128,0.2142,11.054876357288515,0.1785,0.05330801886707989
3415,2018-06-26 21:49:48.962780672,0.1785,11.12407673964549,0.14279999999999998,0.04264641509366391
3407,2018-06-26 21:49:39.932918272,0.2023,11.191347984141848,0.1666,0.0497541509426079
3414,2018-06-26 21:49:47.834037248,0.1547,11.377557591382242,0.119,0.03553867924471993
3411,2018-06-26 21:49:44.447866368,0.1904,11.396975562686196,0.1547,0.04620028301813591
3399,2018-06-26 21:49:30.903144960,0.1785,11.43928315769163,0.14279999999999998,0.04264641509366391
3406,2018-06-26 21:49:38.804222976,0.1785,11.49589691205998,0.14279999999999998,0.04264641509366391
3400,2018-06-26 21:49:32.031905280,0.1785,11.50721365979693,0.14279999999999998,0.04264641509366391
3413,2018-06-26 21:49:46.705352192,0.1785,11.556754276388558,0.14279999999999998,0.04264641509366391
3412,2018-06-26 21:49:45.576598016,0.1785,11.597533824419422,0.14279999999999998,0.04264641509366391
3398,2018-06-26 21:49:29.774404096,0.1547,11.647225244846943,0.119,0.03553867924471993
3401,2018-06-26 21:49:33.160630272,0.1785,11.798172669947688,0.14279999999999998,0.04264641509366391
3397,2018-06-26 21:49:28.645664768,0.2023,11.860354607154097,0.1666,0.0497541509426079
3405,2018-06-26 21:49:37.675494912,0.1785,11.87023211306917,0.14279999999999998,0.04264641509366391
3396,2018-06-26 21:49:27.516974080,0.1785,11.911059754432031,0.14279999999999998,0.04264641509366391
3395,2018-06-26 21:49:26.388231680,0.1547,11.926604401391598,0.119,0.03553867924471993
3387,2018-06-26 21:49:17.358217728,0.1666,12.02286042982688,0.1309,0.039092547169191916
3394,2018-06-26 21:49:25.259504640,0.1428,12.052873359426242,0.1071,0.031984811320247934
3402,2018-06-26 21:49:34.289358848,0.2023,12.112161948176857,0.1666,0.0497541509426079
3404,2018-06-26 21:49:36.546720256,0.1785,12.169366039200844,0.14279999999999998,0.04264641509366391
3388,2018-06-26 21:49:18.486950912,0.2142,12.185710996098091,0.1785,0.05330801886707989
3386,2018-06-26 21:49:16.229442560,0.1547,12.194142596455464,0.119,0.03553867924471993
3393,2018-06-26 21:49:24.130631680,0.1309,12.22370330379391,0.09519999999999998,0.028430943395775937
3403,2018-06-26 21:49:35.418017280,0.1666,12.25605178785034,0.1309,0.039092547169191916
3392,2018-06-26 21:49:23.001899008,0.1785,12.360147482429523,0.14279999999999998,0.04264641509366391
3389,2018-06-26 21:49:19.615688704,0.1785,12.449113159179952,0.14279999999999998,0.04264641509366391
3379,2018-06-26 21:49:08.329500672,0.1547,12.45673202124525,0.119,0.03553867924471993
3391,2018-06-26 21:49:21.873163776,0.1547,12.4652039845563,0.119,0.03553867924471993
3380,2018-06-26 21:49:09.458017280,0.1785,12.498825699168188,0.14279999999999998,0.04264641509366391
3390,2018-06-26 21:49:20.744470528,0.1785,12.532294668971884,0.14279999999999998,0.04264641509366391
3385,2018-06-26 21:49:15.100699648,0.1547,12.562248222922769,0.119,0.03553867924471993
3378,2018-06-26 21:49:07.201035264,0.1547,12.620771046092338,0.119,0.03553867924471993
3381,2018-06-26 21:49:10.586449408,0.1904,12.674298510853797,0.1547,0.04620028301813591
3382,2018-06-26 21:49:11.714853376,0.2023,12.819319217205154,0.1666,0.0497541509426079
3384,2018-06-26 21:49:13.972022784,0.1666,12.821576274411548,0.1309,0.039092547169191916
3371,2018-06-26 21:48:59.301315072,0.1904,12.843754835547465,0.1547,0.04620028301813591
3377,2018-06-26 21:49:06.072578560,0.1785,12.854817257886207,0.14279999999999998,0.04264641509366391
3370,2018-06-26 21:48:58.172602880,0.1309,12.868403835830652,0.09519999999999998,0.028430943395775937
3383,2018-06-26 21:49:12.843284480,0.1666,12.88549365405245,0.1309,0.039092547169191916
3372,2018-06-26 21:49:00.430003200,0.1904,13.026978676236435,0.1547,0.04620028301813591
3376,2018-06-26 21:49:04.944175104,0.1785,13.03284380205117,0.14279999999999998,0.04264641509366391
3369,2018-06-26 21:48:57.043849216,0.1666,13.1019250818269,0.1309,0.039092547169191916
3375,2018-06-26 21:49:03.815708160,0.1666,13.180665088544622,0.1309,0.039092547169191916
3373,2018-06-26 21:49:01.558763008,0.1785,13.23326404955789,0.14279999999999998,0.04264641509366391
3374,2018-06-26 21:49:02.687455232,0.1904,13.284205444031144,0.1547,0.04620028301813591
3365,2018-06-26 21:48:52.529029632,0.1785,13.313622292946626,0.14279999999999998,0.04264641509366391
3364,2018-06-26 21:48:51.400235008,0.1309,13.31396380728014,0.09519999999999998,0.028430943395775937
3368,2018-06-26 21:48:55.915131904,0.1547,13.36794279996083,0.119,0.03553867924471993
3366,2018-06-26 21:48:53.657734144,0.1547,13.432337170486845,0.119,0.03553867924471993
3357,2018-06-26 21:48:43.499248128,0.1666,13.485959436554356,0.1309,0.039092547169191916
3367,2018-06-26 21:48:54.786437120,0.2142,13.48692894145217,0.1785,0.05330801886707989
3363,2018-06-26 21:48:50.271539200,0.1666,13.49704762863967,0.1309,0.039092547169191916
3358,2018-06-26 21:48:44.627956736,0.1666,13.512142070614196,0.1309,0.039092547169191916
3356,2018-06-26 21:48:42.370499584,0.1666,13.564731293388691,0.1309,0.039092547169191916
3359,2018-06-26 21:48:45.756673024,0.1666,13.611054889329871,0.1309,0.039092547169191916
3362,2018-06-26 21:48:49.142807040,0.1666,13.721366815414443,0.1309,0.039092547169191916
3360,2018-06-26 21:48:46.885403648,0.1666,13.73951901222031,0.1309,0.039092547169191916
3355,2018-06-26 21:48:41.241800704,0.1785,13.739934113286967,0.14279999999999998,0.04264641509366391
3361,2018-06-26 21:48:48.014120960,0.1785,13.811520443645335,0.14279999999999998,0.04264641509366391
3354,2018-06-26 21:48:40.113091072,0.1785,13.93475643714672,0.14279999999999998,0.04264641509366391
3348,2018-06-26 21:48:33.340723712,0.1904,14.022316922368146,0.1547,0.04620028301813591
3349,2018-06-26 21:48:34.469425664,0.2142,14.04386836185872,0.1785,0.05330801886707989
3353,2018-06-26 21:48:38.984339968,0.1547,14.082824569501936,0.119,0.03553867924471993
3350,2018-06-26 21:48:35.598108672,0.2023,14.131210875258333,0.1666,0.0497541509426079
3347,2018-06-26 21:48:32.211992576,0.1547,14.134415342658784,0.119,0.03553867924471993
3352,2018-06-26 21:48:37.855606784,0.1785,14.166337964248722,0.14279999999999998,0.04264641509366391
3351,2018-06-26 21:48:36.726865920,0.1785,14.185995549778754,0.14279999999999998,0.04264641509366391
3343,2018-06-26 21:48:27.697167360,0.1904,14.310490357092837,0.1547,0.04620028301813591
3342,2018-06-26 21:48:26.568459264,0.1547,14.316842362598637,0.119,0.03553867924471993
3346,2018-06-26 21:48:31.083295744,0.2023,14.340839419854348,0.1666,0.0497541509426079
3341,2018-06-26 21:48:25.439684608,0.1785,14.411369571649528,0.14279999999999998,0.04264641509366391
3344,2018-06-26 21:48:28.825889280,0.2023,14.413868596373607,0.1666,0.0497541509426079
3345,2018-06-26 21:48:29.954619392,0.2142,14.463538253396347,0.1785,0.05330801886707989
3340,2018-06-26 21:48:24.310980096,0.1547,14.488168672839612,0.119,0.03553867924471993
3339,2018-06-26 21:48:23.182263296,0.2023,14.562059089610049,0.1666,0.0497541509426079
3336,2018-06-26 21:48:19.796155904,0.1666,14.625169756230498,0.1309,0.039092547169191916
3338,2018-06-26 21:48:22.053587456,0.1904,14.6265598271867,0.1547,0.04620028301813591
3337,2018-06-26 21:48:20.924902912,0.1666,14.63118428086328,0.1309,0.039092547169191916
3335,2018-06-26 21:48:18.667465216,0.1785,14.695468979379276,0.14279999999999998,0.04264641509366391
3334,2018-06-26 21:48:17.538721280,0.1785,14.83614563809704,0.14279999999999998,0.04264641509366391
3329,2018-06-26 21:48:11.895113216,0.1547,14.941179678307314,0.119,0.03553867924471993
3330,2018-06-26 21:48:13.023830528,0.1904,14.95520033903549,0.1547,0.04620028301813591
3333,2018-06-26 21:48:16.410002944,0.1904,14.956316558234391,0.1547,0.04620028301813591
3328,2018-06-26 21:48:10.766687744,0.2023,14.987953908096037,0.1666,0.0497541509426079
3331,2018-06-26 21:48:14.152582144,0.1785,14.99616723731163,0.14279999999999998,0.04264641509366391
3332,2018-06-26 21:48:15.281304576,0.1785,15.010936090878314,0.14279999999999998,0.04264641509366391
3327,2018-06-26 21:48:09.638268928,0.1904,15.046398931961829,0.1547,0.04620028301813591
3326,2018-06-26 21:48:08.509841920,0.2023,15.06645388413176,0.1666,0.0497541509426079
3325,2018-06-26 21:48:07.381407744,0.1666,15.094840799534362,0.1309,0.039092547169191916
3324,2018-06-26 21:48:06.252962816,0.1785,15.197017198089744,0.14279999999999998,0.04264641509366391
3323,2018-06-26 21:48:05.124533248,0.1785,15.359566055084157,0.14279999999999998,0.04264641509366391
3315,2018-06-26 21:47:56.095690752,0.1785,15.415972556198763,0.14279999999999998,0.04264641509366391
3316,2018-06-26 21:47:57.224465920,0.1785,15.433906907433638,0.14279999999999998,0.04264641509366391
3318,2018-06-26 21:47:59.481874432,0.1904,15.458951742436524,0.1547,0.04620028301813591
3319,2018-06-26 21:48:00.610614784,0.1785,15.459898268215513,0.14279999999999998,0.04264641509366391
3317,2018-06-26 21:47:58.353173504,0.1904,15.47736777287976,0.1547,0.04620028301813591
3322,2018-06-26 21:48:03.996110336,0.1785,15.516858600949943,0.14279999999999998,0.04264641509366391
3320,2018-06-26 21:48:01.739326464,0.2142,15.537575971222983,0.1785,0.05330801886707989
3314,2018-06-26 21:47:54.966953984,0.2023,15.551858642220262,0.1666,0.0497541509426079
3321,2018-06-26 21:48:02.867628544,0.2142,15.586926920533744,0.1785,0.05330801886707989
3309,2018-06-26 21:47:49.323420672,0.2142,15.655051450026743,0.1785,0.05330801886707989
3308,2018-06-26 21:47:48.194734592,0.1904,15.660688609119092,0.1547,0.04620028301813591
3313,2018-06-26 21:47:53.838227456,0.2023,15.839354991105466,0.1666,0.0497541509426079
3307,2018-06-26 21:47:47.066009600,0.1904,15.86810178918797,0.1547,0.04620028301813591
3310,2018-06-26 21:47:50.452128256,0.2023,15.872904926601365,0.1666,0.0497541509426079
3312,2018-06-26 21:47:52.709552128,0.2142,16.07850569886716,0.1785,0.05330801886707989
3311,2018-06-26 21:47:51.580835328,0.2261,16.085666556983956,0.19039999999999999,0.05686188679155188
3306,2018-06-26 21:47:45.937311232,0.2023,16.099665470384302,0.1666,0.0497541509426079
3300,2018-06-26 21:47:39.164948480,0.2261,16.104328868205215,0.19039999999999999,0.05686188679155188
3301,2018-06-26 21:47:40.293676544,0.2142,16.124524111042334,0.1785,0.05330801886707989
3299,2018-06-26 21:47:38.036212224,0.2142,16.16089655925519,0.1785,0.05330801886707989
3302,2018-06-26 21:47:41.422394368,0.1904,16.21183425938925,0.1547,0.04620028301813591
3298,2018-06-26 21:47:36.907501568,0.2023,16.238808747431502,0.1666,0.0497541509426079
3305,2018-06-26 21:47:44.808586240,0.1904,16.254590230256397,0.1547,0.04620028301813591
3303,2018-06-26 21:47:42.551123968,0.2023,16.30158258943426,0.1666,0.0497541509426079
3304,2018-06-26 21:47:43.679848448,0.2023,16.319636211593703,0.1666,0.0497541509426079
3297,2018-06-26 21:47:35.778634240,0.238,16.349842358325482,0.20229999999999998,0.060415754716023874
3291,2018-06-26 21:47:29.006368256,0.2142,16.415183065896926,0.1785,0.05330801886707989
3290,2018-06-26 21:47:27.877648896,0.2142,16.486576101919603,0.1785,0.05330801886707989
3292,2018-06-26 21:47:30.135126016,0.2499,16.540167115784328,0.2142,0.06396962264049587
3296,2018-06-26 21:47:34.649922048,0.2142,16.56199753107529,0.1785,0.05330801886707989
3289,2018-06-26 21:47:26.748929536,0.1904,16.658536339944973,0.1547,0.04620028301813591
3293,2018-06-26 21:47:31.263821312,0.2261,16.783698887474895,0.19039999999999999,0.05686188679155188
3295,2018-06-26 21:47:33.521239040,0.2142,16.817153094072697,0.1785,0.05330801886707989
3288,2018-06-26 21:47:25.620220416,0.2023,16.840216311316922,0.1666,0.0497541509426079
3282,2018-06-26 21:47:18.848049664,0.238,16.87217960311649,0.20229999999999998,0.060415754716023874
3283,2018-06-26 21:47:19.976755712,0.2499,16.917419618544464,0.2142,0.06396962264049587
3294,2018-06-26 21:47:32.392510976,0.2499,16.924732872906112,0.2142,0.06396962264049587
3281,2018-06-26 21:47:17.719368704,0.238,16.945173695705986,0.20229999999999998,0.060415754716023874
3287,2018-06-26 21:47:24.491521024,0.2142,16.981188087425714,0.1785,0.05330801886707989
3284,2018-06-26 21:47:21.105451520,0.2261,16.996931980400415,0.19039999999999999,0.05686188679155188
3285,2018-06-26 21:47:22.234136576,0.2023,17.053972870471515,0.1666,0.0497541509426079
3286,2018-06-26 21:47:23.362812928,0.238,17.054820709153223,0.20229999999999998,0.060415754716023874
3280,2018-06-26 21:47:16.590640640,0.2023,17.167280970678785,0.1666,0.0497541509426079
3273,2018-06-26 21:47:08.690372608,0.2261,17.221568399759484,0.19039999999999999,0.05686188679155188
3274,2018-06-26 21:47:09.818778112,0.2261,17.24366724918939,0.19039999999999999,0.05686188679155188
3272,2018-06-26 21:47:07.561917440,0.2261,17.318098122429227,0.19039999999999999,0.05686188679155188
3275,2018-06-26 21:47:10.947249664,0.2618,17.338644184696143,0.22609999999999997,0.06752349056496786
3279,2018-06-26 21:47:15.461931520,0.2499,17.42459210363165,0.2142,0.06396962264049587
3276,2018-06-26 21:47:12.075688448,0.238,17.447657773041637,0.20229999999999998,0.060415754716023874
3263,2018-06-26 21:46:57.405064192,0.2261,17.463907009954553,0.19039999999999999,0.05686188679155188
3271,2018-06-26 21:47:06.433454592,0.1904,17.486307714590275,0.1547,0.04620028301813591
3277,2018-06-26 21:47:13.204447744,0.2618,17.53905086174885,0.22609999999999997,0.06752349056496786
3278,2018-06-26 21:47:14.333169664,0.2737,17.556297845909985,0.238,0.07107735848943986
3262,2018-06-26 21:46:56.276267008,0.238,17.575822669567497,0.20229999999999998,0.060415754716023874
3264,2018-06-26 21:46:58.533788160,0.2261,17.608429658724802,0.19039999999999999,0.05686188679155188
3270,2018-06-26 21:47:05.305004032,0.2023,17.673181823425473,0.1666,0.0497541509426079
3265,2018-06-26 21:46:59.662462464,0.2142,17.83583456141358,0.1785,0.05330801886707989
3269,2018-06-26 21:47:04.176592384,0.2261,17.837119397098135,0.19039999999999999,0.05686188679155188
3261,2018-06-26 21:46:55.147551232,0.2023,17.910600335846166,0.1666,0.0497541509426079
3268,2018-06-26 21:47:03.048144384,0.2142,17.954332214046225,0.1785,0.05330801886707989
3266,2018-06-26 21:47:00.791145984,0.238,17.981064368223432,0.20229999999999998,0.060415754716023874
3267,2018-06-26 21:47:01.919898112,0.2261,18.009605995103374,0.19039999999999999,0.05686188679155188
3254,2018-06-26 21:46:47.246486528,0.2023,18.17899397524221,0.1666,0.0497541509426079
3255,2018-06-26 21:46:48.375225856,0.1785,18.20164613863658,0.14279999999999998,0.04264641509366391
3253,2018-06-26 21:46:46.117766656,0.1904,18.20956587240345,0.1547,0.04620028301813591
3260,2018-06-26 21:46:54.018843136,0.2142,18.281175728275983,0.1785,0.05330801886707989
3256,2018-06-26 21:46:49.503972864,0.2142,18.28805869776281,0.1785,0.05330801886707989
3252,2018-06-26 21:46:44.989065728,0.2142,18.302474963653367,0.1785,0.05330801886707989
3257,2018-06-26 21:46:50.632675840,0.2499,18.422162125613617,0.2142,0.06396962264049587
3251,2018-06-26 21:46:43.860361728,0.2261,18.45830579784807,0.19039999999999999,0.05686188679155188
3259,2018-06-26 21:46:52.890112000,0.238,18.504831191457463,0.20229999999999998,0.060415754716023874
3258,2018-06-26 21:46:51.761388544,0.2023,18.531683731547208,0.1666,0.0497541509426079
3246,2018-06-26 21:46:38.216790528,0.2261,18.55574309568722,0.19039999999999999,0.05686188679155188
3247,2018-06-26 21:46:39.345527808,0.2737,18.622174156246608,0.238,0.07107735848943986
3245,2018-06-26 21:46:37.088087552,0.238,18.62908171867976,0.20229999999999998,0.060415754716023874
3250,2018-06-26 21:46:42.731647488,0.2261,18.634027785719542,0.19039999999999999,0.05686188679155188
3248,2018-06-26 21:46:40.474221568,0.238,18.735551239509768,0.20229999999999998,0.060415754716023874
3249,2018-06-26 21:46:41.602961408,0.2618,18.751218202135245,0.22609999999999997,0.06752349056496786
3244,2018-06-26 21:46:35.959436288,0.2142,18.787048594400115,0.1785,0.05330801886707989
3243,2018-06-26 21:46:34.830701568,0.2499,18.899110760959907,0.2142,0.06396962264049587
3242,2018-06-26 21:46:33.701948928,0.2499,18.92994591593689,0.2142,0.06396962264049587
3241,2018-06-26 21:46:32.573204480,0.2618,18.96194799248901,0.22609999999999997,0.06752349056496786
3240,2018-06-26 21:46:31.444456448,0.2499,19.06409575240218,0.2142,0.06396962264049587
3235,2018-06-26 21:46:25.800843264,0.2618,19.158735870074413,0.22609999999999997,0.06752349056496786
3239,2018-06-26 21:46:30.315742720,0.2499,19.161018033857147,0.2142,0.06396962264049587
3234,2018-06-26 21:46:24.672079872,0.2499,19.16170537568352,0.2142,0.06396962264049587
3236,2018-06-26 21:46:26.929582080,0.2142,19.17265885209519,0.1785,0.05330801886707989
3237,2018-06-26 21:46:28.058310656,0.2737,19.17917566644186,0.238,0.07107735848943986
3238,2018-06-26 21:46:29.187049472,0.2499,19.18051924007758,0.2142,0.06396962264049587
3233,2018-06-26 21:46:23.543360000,0.2618,19.25614740016769,0.22609999999999997,0.06752349056496786
3232,2018-06-26 21:46:22.414645248,0.2618,19.426374898520574,0.22609999999999997,0.06752349056496786
3227,2018-06-26 21:46:16.770981888,0.3332,19.55309957951559,0.2975,0.08884669811179982
3231,2018-06-26 21:46:21.285923840,0.2737,19.565227721645297,0.238,0.07107735848943986
3228,2018-06-26 21:46:17.899700736,0.2856,19.566913534848503,0.2499,0.07463122641391186
3226,2018-06-26 21:46:15.642265088,0.2618,19.591370174238143,0.22609999999999997,0.06752349056496786
3229,2018-06-26 21:46:19.028431360,0.2618,19.59979192468917,0.22609999999999997,0.06752349056496786
3230,2018-06-26 21:46:20.157175808,0.2737,19.61445826091783,0.238,0.07107735848943986
3225,2018-06-26 21:46:14.513519616,0.2737,19.694424385944945,0.238,0.07107735848943986
3220,2018-06-26 21:46:08.870713856,0.2737,19.80336158259673,0.238,0.07107735848943986
3224,2018-06-26 21:46:13.384791040,0.238,19.82417301417773,0.20229999999999998,0.060415754716023874
3221,2018-06-26 21:46:09.999184384,0.2618,19.825097511208828,0.22609999999999997,0.06752349056496786
3222,2018-06-26 21:46:11.127604736,0.3094,19.88812135463709,0.2737,0.08173896226285583
3223,2018-06-26 21:46:12.256039936,0.2975,19.89861098995048,0.2618,0.07818509433838383
3219,2018-06-26 21:46:07.742205440,0.2737,19.904096122084727,0.238,0.07107735848943986
3218,2018-06-26 21:46:06.613786624,0.2499,20.10889273887252,0.2142,0.06396962264049587
3212,2018-06-26 21:45:59.842794496,0.2856,20.120748624795443,0.2499,0.07463122641391186
3211,2018-06-26 21:45:58.714064384,0.2737,20.158154967182487,0.238,0.07107735848943986
3213,2018-06-26 21:46:00.971533312,0.2737,20.159188825268966,0.238,0.07107735848943986
3214,2018-06-26 21:46:02.100221440,0.3094,20.24473373374734,0.2737,0.08173896226285583
3210,2018-06-26 21:45:57.585310208,0.2618,20.29495519989875,0.22609999999999997,0.06752349056496786
3217,2018-06-26 21:46:05.485353472,0.2856,20.30743883835461,0.2499,0.07463122641391186
3215,2018-06-26 21:46:03.228467712,0.2975,20.341430805040726,0.2618,0.07818509433838383
3216,2018-06-26 21:46:04.356936704,0.2737,20.38654241343893,0.238,0.07107735848943986
3203,2018-06-26 21:45:49.684186112,0.2975,20.45192395712393,0.2618,0.07818509433838383
3209,2018-06-26 21:45:56.456577536,0.3094,20.52262630623961,0.2737,0.08173896226285583
3204,2018-06-26 21:45:50.812918272,0.2975,20.53559643526264,0.2618,0.07818509433838383
3202,2018-06-26 21:45:48.555492352,0.3094,20.563135880487597,0.2737,0.08173896226285583
3205,2018-06-26 21:45:51.941651456,0.3213,20.71952505528685,0.28559999999999997,0.08529283018732782
3208,2018-06-26 21:45:55.327826432,0.3213,20.74929134764574,0.28559999999999997,0.08529283018732782
3201,2018-06-26 21:45:47.426828288,0.2975,20.834453824807944,0.2618,0.07818509433838383
3206,2018-06-26 21:45:53.070364672,0.3689,20.865101834926413,0.3332,0.0995083018852158
3207,2018-06-26 21:45:54.199090688,0.3213,20.87876409547729,0.28559999999999997,0.08529283018732782
3195,2018-06-26 21:45:40.654319616,0.3332,20.92441516605684,0.2975,0.08884669811179982
3194,2018-06-26 21:45:39.525592576,0.3094,20.970413486608987,0.2737,0.08173896226285583
3196,2018-06-26 21:45:41.783087616,0.3213,20.996904860917,0.28559999999999997,0.08529283018732782
3200,2018-06-26 21:45:46.298066944,0.3094,21.114305475881007,0.2737,0.08173896226285583
3197,2018-06-26 21:45:42.911864832,0.3689,21.13729816164172,0.3332,0.0995083018852158
