practical_salinity,Nitrate uMol L-1,time UTC,seawater_temperature °C,corr Nitrate umol L-1,depth (m),Date and Time,Date UTC,time UTC,Date Local,Time Local,,,
33.984043,31.29,2020-08-13T20:43:10Z,7.2941456,32.498726,189.63728,8/13/20 20:43,8/13/20,20:43:10,8/13/20 13:43,13:43:10,,,
33.98412,31.52,2020-08-13T20:43:11Z,7.2942076,32.259052,189.58813,8/13/20 20:43,8/13/20,20:43:11,8/13/20 13:43,13:43:11,,,
33.983807,31.96,2020-08-13T20:43:51Z,7.294944,32.537643,187.65723,8/13/20 20:43,8/13/20,20:43:51,8/13/20 13:43,13:43:51,,,
33.983868,31.63,2020-08-13T20:43:52Z,7.294967,32.42934,187.60634,8/13/20 20:43,8/13/20,20:43:52,8/13/20 13:43,13:43:52,,,
33.984158,31.86,2020-08-13T20:44:31Z,7.295689,32.475994,185.6828,8/13/20 20:44,8/13/20,20:44:31,8/13/20 13:44,13:44:31,,,
33.98391,32.03,2020-08-13T20:44:32Z,7.2960706,32.506943,185.63466,8/13/20 20:44,8/13/20,20:44:32,8/13/20 13:44,13:44:32,,,
33.98378,31.49,2020-08-13T20:45:11Z,7.2958446,32.48612,183.69853,8/13/20 20:45,8/13/20,20:45:11,8/13/20 13:45,13:45:11,,,
33.983868,31.68,2020-08-13T20:45:12Z,7.2959795,32.479164,183.64279,8/13/20 20:45,8/13/20,20:45:12,8/13/20 13:45,13:45:12,,,
33.983696,31.56,2020-08-13T20:45:52Z,7.2967916,32.41199,181.73259,8/13/20 20:45,8/13/20,20:45:52,8/13/20 13:45,13:45:52,,,
33.983803,31.75,2020-08-13T20:45:53Z,7.296476,32.346195,181.67769,8/13/20 20:45,8/13/20,20:45:53,8/13/20 13:45,13:45:53,,,
33.984425,31.69,2020-08-13T20:46:32Z,7.2956157,32.483406,179.75876,8/13/20 20:46,8/13/20,20:46:32,8/13/20 13:46,13:46:32,,,
33.984146,31.87,2020-08-13T20:46:33Z,7.2958684,32.544075,179.70781,8/13/20 20:46,8/13/20,20:46:33,8/13/20 13:46,13:46:33,,,
33.98396,32.26,2020-08-13T20:47:12Z,7.313942,32.3994,177.78717,8/13/20 20:47,8/13/20,20:47:12,8/13/20 13:47,13:47:12,,,
33.9843,31.78,2020-08-13T20:47:13Z,7.314255,32.38303,177.73566,8/13/20 20:47,8/13/20,20:47:13,8/13/20 13:47,13:47:13,,,
33.985065,31.36,2020-08-13T20:47:52Z,7.317304,32.395298,175.8234,8/13/20 20:47,8/13/20,20:47:52,8/13/20 13:47,13:47:52,,,
33.983665,31.66,2020-08-13T20:47:53Z,7.3180437,32.364838,175.77443,8/13/20 20:47,8/13/20,20:47:53,8/13/20 13:47,13:47:53,,,
33.980373,32.1,2020-08-13T20:48:32Z,7.342965,32.223732,173.83583,8/13/20 20:48,8/13/20,20:48:32,8/13/20 13:48,13:48:32,,,
33.98018,32.03,2020-08-13T20:48:34Z,7.3434324,32.344536,173.78476,8/13/20 20:48,8/13/20,20:48:34,8/13/20 13:48,13:48:34,,,
33.97999,31.65,2020-08-13T20:49:13Z,7.345843,32.33706,171.8751,8/13/20 20:49,8/13/20,20:49:13,8/13/20 13:49,13:49:13,,,
33.979813,31.39,2020-08-13T20:49:14Z,7.345935,32.215317,171.82271,8/13/20 20:49,8/13/20,20:49:14,8/13/20 13:49,13:49:14,,,
33.978912,31.76,2020-08-13T20:49:53Z,7.362021,32.21467,169.91785,8/13/20 20:49,8/13/20,20:49:53,8/13/20 13:49,13:49:53,,,
33.97894,31.93,2020-08-13T20:49:54Z,7.3620963,32.292465,169.8653,8/13/20 20:49,8/13/20,20:49:54,8/13/20 13:49,13:49:54,,,
33.978703,31.76,2020-08-13T20:50:34Z,7.3680806,32.37256,167.91484,8/13/20 20:50,8/13/20,20:50:34,8/13/20 13:50,13:50:34,,,
33.97942,31.38,2020-08-13T20:50:35Z,7.368619,32.356236,167.86415,8/13/20 20:50,8/13/20,20:50:35,8/13/20 13:50,13:50:35,,,
33.97869,32.07,2020-08-13T20:51:14Z,7.3693285,32.343075,166.03148,8/13/20 20:51,8/13/20,20:51:14,8/13/20 13:51,13:51:14,,,
33.977783,31.97,2020-08-13T20:51:53Z,7.3798075,32.242943,164.16711,8/13/20 20:51,8/13/20,20:51:53,8/13/20 13:51,13:51:53,,,
33.977425,31.77,2020-08-13T20:51:54Z,7.380311,32.28188,164.12102,8/13/20 20:51,8/13/20,20:51:54,8/13/20 13:51,13:51:54,,,
33.975254,31.21,2020-08-13T20:52:33Z,7.3941593,32.14841,162.27797,8/13/20 20:52,8/13/20,20:52:33,8/13/20 13:52,13:52:33,,,
33.9748,31.3,2020-08-13T20:52:34Z,7.394373,32.15362,162.22646,8/13/20 20:52,8/13/20,20:52:34,8/13/20 13:52,13:52:34,,,
33.97275,31.83,2020-08-13T20:53:14Z,7.4313536,32.156353,160.379,8/13/20 20:53,8/13/20,20:53:14,8/13/20 13:53,13:53:14,,,
33.97216,31.61,2020-08-13T20:53:15Z,7.431271,32.250946,160.32632,8/13/20 20:53,8/13/20,20:53:15,8/13/20 13:53,13:53:15,,,
33.97268,31.74,2020-08-13T20:53:54Z,7.4272966,32.13758,158.46317,8/13/20 20:53,8/13/20,20:53:54,8/13/20 13:53,13:53:54,,,
33.97184,32.05,2020-08-13T20:53:55Z,7.4280653,32.157173,158.4126,8/13/20 20:53,8/13/20,20:53:55,8/13/20 13:53,13:53:55,,,
33.971123,31.6,2020-08-13T20:54:35Z,7.443185,32.163906,156.53622,8/13/20 20:54,8/13/20,20:54:35,8/13/20 13:54,13:54:35,,,
33.971004,31.01,2020-08-13T20:54:36Z,7.4440713,32.179085,156.48213,8/13/20 20:54,8/13/20,20:54:36,8/13/20 13:54,13:54:36,,,
33.970608,31.85,2020-08-13T20:55:15Z,7.457081,32.130157,154.62589,8/13/20 20:55,8/13/20,20:55:15,8/13/20 13:55,13:55:15,,,
33.97052,31.79,2020-08-13T20:55:16Z,7.4573655,32.186108,154.57773,8/13/20 20:55,8/13/20,20:55:16,8/13/20 13:55,13:55:16,,,
33.96901,32.06,2020-08-13T20:55:56Z,7.469648,32.03665,152.70833,8/13/20 20:55,8/13/20,20:55:56,8/13/20 13:55,13:55:56,,,
33.968887,31.75,2020-08-13T20:55:57Z,7.469391,32.05356,152.65367,8/13/20 20:55,8/13/20,20:55:57,8/13/20 13:55,13:55:57,,,
33.96955,30.94,2020-08-13T20:56:36Z,7.4674916,32.150806,150.80109,8/13/20 20:56,8/13/20,20:56:36,8/13/20 13:56,13:56:36,,,
33.96946,31.31,2020-08-13T20:56:37Z,7.467593,32.04163,150.7492,8/13/20 20:56,8/13/20,20:56:37,8/13/20 13:56,13:56:37,,,
33.97012,30.97,2020-08-13T20:57:17Z,7.483999,31.964773,148.8647,8/13/20 20:57,8/13/20,20:57:17,8/13/20 13:57,13:57:17,,,
33.970097,31.36,2020-08-13T20:57:18Z,7.484479,32.06576,148.81877,8/13/20 20:57,8/13/20,20:57:18,8/13/20 13:57,13:57:18,,,
33.97023,31.25,2020-08-13T20:57:57Z,7.4957824,32.018238,146.95757,8/13/20 20:57,8/13/20,20:57:57,8/13/20 13:57,13:57:57,,,
33.970562,31.35,2020-08-13T20:57:58Z,7.496,32.111355,146.90773,8/13/20 20:57,8/13/20,20:57:58,8/13/20 13:57,13:57:58,,,
33.96767,31.02,2020-08-13T20:58:37Z,7.5285954,31.676998,145.10463,8/13/20 20:58,8/13/20,20:58:37,8/13/20 13:58,13:58:37,,,
33.968494,31.73,2020-08-13T20:58:38Z,7.529249,31.849123,145.05624,8/13/20 20:58,8/13/20,20:58:38,8/13/20 13:58,13:58:38,,,
33.967,30.48,2020-08-13T20:59:17Z,7.5348253,31.76096,143.18916,8/13/20 20:59,8/13/20,20:59:17,8/13/20 13:59,13:59:17,,,
33.967056,31.2,2020-08-13T20:59:18Z,7.5346093,31.83908,143.14243,8/13/20 20:59,8/13/20,20:59:18,8/13/20 13:59,13:59:18,,,
33.96667,31.12,2020-08-13T20:59:57Z,7.53691,31.71434,141.3015,8/13/20 20:59,8/13/20,20:59:57,8/13/20 13:59,13:59:57,,,
33.966698,31.63,2020-08-13T20:59:58Z,7.5368705,31.675636,141.24812,8/13/20 20:59,8/13/20,20:59:58,8/13/20 13:59,13:59:58,,,
33.964558,30.93,2020-08-13T21:00:38Z,7.5512567,31.62068,139.38571,8/13/20 21:00,8/13/20,21:00:38,8/13/20 14:00,14:00:38,,,
33.964497,31.15,2020-08-13T21:00:39Z,7.5515394,31.63968,139.33455,8/13/20 21:00,8/13/20,21:00:39,8/13/20 14:00,14:00:39,,,
33.960365,30.93,2020-08-13T21:01:17Z,7.5704284,31.631012,137.51736,8/13/20 21:01,8/13/20,21:01:17,8/13/20 14:01,14:01:17,,,
33.96018,31.38,2020-08-13T21:01:56Z,7.57091,31.545868,135.6769,8/13/20 21:01,8/13/20,21:01:56,8/13/20 14:01,14:01:56,,,
33.96008,30.69,2020-08-13T21:01:57Z,7.5709,31.45367,135.62244,8/13/20 21:01,8/13/20,21:01:57,8/13/20 14:01,14:01:57,,,
33.96061,31.14,2020-08-13T21:02:36Z,7.569526,31.272284,133.7679,8/13/20 21:02,8/13/20,21:02:36,8/13/20 14:02,14:02:36,,,
33.960716,30.52,2020-08-13T21:02:38Z,7.5695915,31.271236,133.71622,8/13/20 21:02,8/13/20,21:02:38,8/13/20 14:02,14:02:38,,,
33.9608,30.62,2020-08-13T21:03:17Z,7.5799146,31.217665,131.84227,8/13/20 21:03,8/13/20,21:03:17,8/13/20 14:03,14:03:17,,,
33.95387,30.55,2020-08-13T21:03:56Z,7.6165304,30.919397,129.9929,8/13/20 21:03,8/13/20,21:03:56,8/13/20 14:03,14:03:56,,,
33.953526,30.56,2020-08-13T21:03:57Z,7.6177297,30.93497,129.93976,8/13/20 21:03,8/13/20,21:03:57,8/13/20 14:03,14:03:57,,,
33.95,30,2020-08-13T21:04:36Z,7.6337547,31.418234,128.10072,8/13/20 21:04,8/13/20,21:04:36,8/13/20 14:04,14:04:36,,,
33.950012,30.72,2020-08-13T21:04:37Z,7.6339097,31.31835,128.05504,8/13/20 21:04,8/13/20,21:04:37,8/13/20 14:04,14:04:37,,,
33.94639,31.18,2020-08-13T21:05:16Z,7.6407094,31.22773,126.269936,8/13/20 21:05,8/13/20,21:05:16,8/13/20 14:05,14:05:16,,,
33.946114,30.52,2020-08-13T21:05:17Z,7.6418514,31.251223,126.22193,8/13/20 21:05,8/13/20,21:05:17,8/13/20 14:05,14:05:17,,,
33.9404,30.57,2020-08-13T21:05:57Z,7.67845,31.286453,124.4349,8/13/20 21:05,8/13/20,21:05:57,8/13/20 14:05,14:05:57,,,
33.936172,30.88,2020-08-13T21:06:36Z,7.70749,31.12575,122.65509,8/13/20 21:06,8/13/20,21:06:36,8/13/20 14:06,14:06:36,,,
33.93617,30,2020-08-13T21:06:37Z,7.7075686,31.086454,122.61423,8/13/20 21:06,8/13/20,21:06:37,8/13/20 14:06,14:06:37,,,
33.934746,30.67,2020-08-13T21:07:17Z,7.7180824,31.084469,120.81272,8/13/20 21:07,8/13/20,21:07:17,8/13/20 14:07,14:07:17,,,
33.93508,29.21,2020-08-13T21:07:18Z,7.719304,31.118769,120.76589,8/13/20 21:07,8/13/20,21:07:18,8/13/20 14:07,14:07:18,,,
33.930817,29.81,2020-08-13T21:07:56Z,7.7982254,30.55005,119.01267,8/13/20 21:07,8/13/20,21:07:56,8/13/20 14:07,14:07:56,,,
33.931076,30.15,2020-08-13T21:07:57Z,7.8008394,30.563307,118.96234,8/13/20 21:07,8/13/20,21:07:57,8/13/20 14:07,14:07:57,,,
33.926685,29.3,2020-08-13T21:08:36Z,7.8266172,30.274153,117.19892,8/13/20 21:08,8/13/20,21:08:36,8/13/20 14:08,14:08:36,,,
33.925507,29.96,2020-08-13T21:08:37Z,7.8289785,30.4137,117.14144,8/13/20 21:08,8/13/20,21:08:37,8/13/20 14:08,14:08:37,,,
33.922146,28.89,2020-08-13T21:09:16Z,7.853578,30.013536,115.339066,8/13/20 21:09,8/13/20,21:09:16,8/13/20 14:09,14:09:16,,,
33.922207,29.79,2020-08-13T21:09:18Z,7.853838,29.964172,115.29228,8/13/20 21:09,8/13/20,21:09:18,8/13/20 14:09,14:09:18,,,
33.922176,29.18,2020-08-13T21:09:57Z,7.85326,29.907564,113.490135,8/13/20 21:09,8/13/20,21:09:57,8/13/20 14:09,14:09:57,,,
33.921963,29.52,2020-08-13T21:09:58Z,7.853215,30.077986,113.44783,8/13/20 21:09,8/13/20,21:09:58,8/13/20 14:09,14:09:58,,,
33.919304,28.43,2020-08-13T21:10:37Z,7.867133,29.681784,111.67334,8/13/20 21:10,8/13/20,21:10:37,8/13/20 14:10,14:10:37,,,
33.919373,29.26,2020-08-13T21:10:38Z,7.8673534,29.713322,111.62808,8/13/20 21:10,8/13/20,21:10:38,8/13/20 14:10,14:10:38,,,
33.918385,28.33,2020-08-13T21:11:17Z,7.8760667,29.422455,109.86804,8/13/20 21:11,8/13/20,21:11:17,8/13/20 14:11,14:11:17,,,
33.918976,29.16,2020-08-13T21:11:18Z,7.8752785,29.502312,109.82616,8/13/20 21:11,8/13/20,21:11:18,8/13/20 14:11,14:11:18,,,
33.917877,28.99,2020-08-13T21:11:57Z,7.895105,29.390251,108.07644,8/13/20 21:11,8/13/20,21:11:57,8/13/20 14:11,14:11:57,,,
33.9178,28.24,2020-08-13T21:11:58Z,7.8954306,29.62437,108.03481,8/13/20 21:11,8/13/20,21:11:58,8/13/20 14:11,14:11:58,,,
33.912296,28.69,2020-08-13T21:12:38Z,7.9345155,29.21149,106.21103,8/13/20 21:12,8/13/20,21:12:38,8/13/20 14:12,14:12:38,,,
